graph_type,num_nodes,num_edges,exact_vc_size,dg_size,dg_ratio,ctqw_ratio,approx2_ratio,fastvc_ratio,sa_ratio
BA,100,291,50,50,1.0,1.0,1.48,1.04,1.04
BA,100,291,52,53,1.0192307692307692,1.0384615384615385,1.5384615384615385,1.0384615384615385,1.0384615384615385
BA,100,291,52,55,1.0576923076923077,1.0192307692307692,1.4615384615384615,1.0384615384615385,1.0961538461538463
BA,100,291,48,51,1.0625,1.0416666666666667,1.625,1.0208333333333333,1.0625
BA,100,475,62,64,1.032258064516129,1.0161290322580645,1.3225806451612903,1.0,1.032258064516129
BA,100,475,61,62,1.0163934426229508,1.0491803278688525,1.3770491803278688,1.1147540983606556,1.098360655737705
BA,100,475,58,59,1.0172413793103448,1.0344827586206897,1.4827586206896552,1.0862068965517242,1.0517241379310345
BA,100,475,61,61,1.0,1.0327868852459017,1.3442622950819672,1.0491803278688525,1.0
BA,100,475,62,63,1.0161290322580645,1.0161290322580645,1.3870967741935485,1.064516129032258,1.064516129032258
BA,100,475,62,63,1.0161290322580645,1.0161290322580645,1.3870967741935485,1.064516129032258,1.032258064516129
BA,100,475,62,65,1.0483870967741935,1.0483870967741935,1.3870967741935485,1.096774193548387,1.032258064516129
BA,100,475,62,67,1.0806451612903225,1.064516129032258,1.3870967741935485,1.0806451612903225,1.0483870967741935
BA,100,475,58,59,1.0172413793103448,1.0172413793103448,1.3793103448275863,1.0344827586206897,1.0344827586206897
BA,100,475,58,60,1.0344827586206897,1.0517241379310345,1.4482758620689655,1.103448275862069,1.0344827586206897
BA,100,900,74,77,1.0405405405405406,1.0405405405405406,1.2162162162162162,1.0405405405405406,1.0405405405405406
BA,100,900,72,75,1.0416666666666667,1.0277777777777777,1.1944444444444444,1.0416666666666667,1.0555555555555556
BA,100,900,72,72,1.0,1.0,1.2777777777777777,1.0555555555555556,1.0277777777777777
BA,100,900,72,74,1.0277777777777777,1.0277777777777777,1.25,1.0833333333333333,1.0416666666666667
BA,100,900,74,75,1.0135135135135136,1.0,1.2432432432432432,1.0405405405405406,1.054054054054054
BA,100,900,73,75,1.0273972602739727,1.0410958904109588,1.2602739726027397,1.0136986301369864,1.0410958904109588
BA,100,900,72,75,1.0416666666666667,1.0277777777777777,1.25,1.0277777777777777,1.0277777777777777
BA,100,900,73,75,1.0273972602739727,1.0136986301369864,1.2054794520547945,1.0547945205479452,1.0273972602739727
BA,100,900,74,76,1.027027027027027,1.0405405405405406,1.2972972972972974,1.1486486486486487,1.0675675675675675
BA,100,900,73,75,1.0273972602739727,1.0273972602739727,1.2328767123287672,1.0547945205479452,1.0684931506849316
BA,100,1275,76,79,1.0394736842105263,1.0526315789473684,1.1842105263157894,1.0526315789473684,1.0657894736842106
BA,100,1275,79,83,1.0506329113924051,1.0253164556962024,1.1645569620253164,1.0379746835443038,1.0379746835443038
BA,100,1275,78,80,1.0256410256410255,1.0256410256410255,1.205128205128205,1.064102564102564,1.0512820512820513
BA,100,1275,80,81,1.0125,1.025,1.2,1.0625,1.0375
BA,100,1275,77,79,1.025974025974026,1.051948051948052,1.2467532467532467,1.1168831168831168,1.0389610389610389
BA,100,1275,79,82,1.0379746835443038,1.0379746835443038,1.1898734177215189,1.0632911392405062,1.0
BA,100,1275,79,82,1.0379746835443038,1.0506329113924051,1.1139240506329113,1.0379746835443038,1.0253164556962024
BA,100,1275,78,80,1.0256410256410255,1.0384615384615385,1.2307692307692308,1.0256410256410255,1.0256410256410255
BA,100,1275,78,81,1.0384615384615385,1.0384615384615385,1.205128205128205,1.0897435897435896,1.0384615384615385
BA,100,1275,78,79,1.0128205128205128,1.0128205128205128,1.2307692307692308,1.0512820512820513,1.0512820512820513
BA,100,1600,80,85,1.0625,1.025,1.2,1.0875,1.05
BA,100,1600,80,83,1.0375,1.0125,1.2,1.075,1.025
BA,100,1600,79,82,1.0379746835443038,1.0,1.2151898734177216,1.0886075949367089,1.0632911392405062
BA,100,1600,79,84,1.0632911392405062,1.0,1.1898734177215189,1.0506329113924051,1.0379746835443038
BA,100,1600,79,81,1.0253164556962024,1.0253164556962024,1.240506329113924,1.0632911392405062,1.0126582278481013
BA,100,1600,80,84,1.05,1.0,1.2,1.0375,1.075
BA,100,1600,80,82,1.025,1.025,1.2,1.0875,1.075
BA,100,1600,80,83,1.0375,1.0,1.175,1.075,1.0375
BA,100,1600,79,81,1.0253164556962024,1.0126582278481013,1.2151898734177216,1.0632911392405062,1.0506329113924051
BA,100,1600,79,82,1.0379746835443038,1.0126582278481013,1.2151898734177216,1.0632911392405062,1.0632911392405062
BA,101,100,31,31,1.0,1.0,1.8064516129032258,1.0,1.0
BA,101,100,27,27,1.0,1.0,1.5555555555555556,1.0,1.0
BA,101,100,33,33,1.0,1.0,1.7575757575757576,1.0,1.0
BA,101,100,31,31,1.0,1.0,1.8709677419354838,1.0,1.0
BA,101,100,30,31,1.0333333333333334,1.0,1.6,1.0,1.0
BA,101,100,30,30,1.0,1.0,1.6,1.0,1.0
BA,101,100,35,35,1.0,1.0,1.7714285714285714,1.0,1.0
BA,101,100,31,31,1.0,1.0,1.6129032258064515,1.0,1.0
BA,101,100,28,28,1.0,1.0,1.6428571428571428,1.0,1.0
BA,101,100,30,31,1.0333333333333334,1.0,1.7333333333333334,1.0,1.0
BA,101,198,42,43,1.0238095238095237,1.0,1.5714285714285714,1.0714285714285714,1.0
BA,101,198,48,49,1.0208333333333333,1.0208333333333333,1.4583333333333333,1.0416666666666667,1.0416666666666667
BA,101,198,42,42,1.0,1.0238095238095237,1.5714285714285714,1.0,1.0238095238095237
BA,101,198,43,44,1.0232558139534884,1.0,1.441860465116279,1.0232558139534884,1.0465116279069768
BA,101,198,43,44,1.0232558139534884,1.0232558139534884,1.4883720930232558,1.0232558139534884,1.0930232558139534
BA,101,198,47,49,1.0425531914893618,1.0,1.4893617021276595,1.0425531914893618,1.0425531914893618
BA,101,198,43,44,1.0232558139534884,1.0,1.5813953488372092,1.0232558139534884,1.0232558139534884
BA,101,198,45,47,1.0444444444444445,1.0222222222222221,1.5555555555555556,1.0222222222222221,1.0222222222222221
BA,101,198,45,45,1.0,1.0,1.5555555555555556,1.0444444444444445,1.0222222222222221
BA,101,198,42,42,1.0,1.0,1.4761904761904763,1.0,1.0
BA,101,294,48,49,1.0208333333333333,1.0208333333333333,1.5833333333333333,1.0208333333333333,1.0833333333333333
BA,101,294,53,54,1.0188679245283019,1.0377358490566038,1.3962264150943395,1.0188679245283019,1.0754716981132075
BA,101,294,52,54,1.0384615384615385,1.0192307692307692,1.6538461538461537,1.0961538461538463,1.0384615384615385
BA,101,294,52,55,1.0576923076923077,1.0,1.3461538461538463,1.0576923076923077,1.0769230769230769
BA,101,294,50,50,1.0,1.02,1.4,1.06,1.02
BA,101,294,53,57,1.0754716981132075,1.0377358490566038,1.471698113207547,1.0943396226415094,1.0566037735849056
BA,101,294,51,51,1.0,1.0,1.4509803921568627,1.0392156862745099,1.0980392156862746
BA,101,294,52,53,1.0192307692307692,1.0384615384615385,1.5384615384615385,1.0384615384615385,1.0
BA,101,294,52,55,1.0576923076923077,1.0192307692307692,1.4615384615384615,1.0384615384615385,1.0961538461538463
BA,101,294,48,51,1.0625,1.0416666666666667,1.625,1.0208333333333333,1.0416666666666667
BA,101,480,63,64,1.0158730158730158,1.0158730158730158,1.3333333333333333,1.0317460317460319,1.0793650793650793
BA,101,480,61,62,1.0163934426229508,1.0491803278688525,1.3770491803278688,1.1147540983606556,1.098360655737705
BA,101,480,58,59,1.0172413793103448,1.0344827586206897,1.4827586206896552,1.0862068965517242,1.103448275862069
BA,101,480,61,61,1.0,1.0327868852459017,1.3442622950819672,1.0491803278688525,1.0327868852459017
BA,101,480,62,66,1.064516129032258,1.032258064516129,1.3870967741935485,1.096774193548387,1.0806451612903225
BA,101,480,63,64,1.0158730158730158,1.0,1.3650793650793651,1.0793650793650793,1.0158730158730158
BA,101,480,63,65,1.0317460317460319,1.0317460317460319,1.3968253968253967,1.0952380952380953,1.0634920634920635
BA,101,480,63,66,1.0476190476190477,1.0634920634920635,1.3968253968253967,1.0793650793650793,1.0793650793650793
BA,101,480,59,60,1.0169491525423728,1.0169491525423728,1.3559322033898304,1.0338983050847457,1.0338983050847457
BA,101,480,58,60,1.0344827586206897,1.0344827586206897,1.4482758620689655,1.103448275862069,1.0517241379310345
BA,101,910,75,77,1.0266666666666666,1.0266666666666666,1.2,1.0266666666666666,1.0266666666666666
BA,101,910,72,75,1.0416666666666667,1.0277777777777777,1.1944444444444444,1.0416666666666667,1.0694444444444444
BA,101,910,73,73,1.0,1.0,1.2602739726027397,1.0684931506849316,1.0547945205479452
BA,101,910,73,75,1.0273972602739727,1.0273972602739727,1.2602739726027397,1.095890410958904,1.0547945205479452
BA,101,910,75,77,1.0266666666666666,1.0133333333333334,1.2266666666666666,1.04,1.04
BA,101,910,73,76,1.0410958904109588,1.0273972602739727,1.2876712328767124,1.0410958904109588,1.0273972602739727
BA,101,910,73,76,1.0410958904109588,1.0273972602739727,1.2328767123287672,1.0547945205479452,1.0273972602739727
BA,101,910,74,75,1.0135135135135136,1.0135135135135136,1.2162162162162162,1.0675675675675675,1.0405405405405406
BA,101,910,75,76,1.0133333333333334,1.0266666666666666,1.28,1.0666666666666667,1.04
BA,101,910,74,78,1.054054054054054,1.0405405405405406,1.2162162162162162,1.0405405405405406,1.0810810810810811
BA,101,1290,77,78,1.0129870129870129,1.0389610389610389,1.1948051948051948,1.051948051948052,1.051948051948052
BA,101,1290,79,83,1.0506329113924051,1.0253164556962024,1.1645569620253164,1.0379746835443038,1.0506329113924051
BA,101,1290,78,80,1.0256410256410255,1.0256410256410255,1.205128205128205,1.0384615384615385,1.0128205128205128
BA,101,1290,80,84,1.05,1.025,1.225,1.0375,1.0625
BA,101,1290,78,81,1.0384615384615385,1.0384615384615385,1.2564102564102564,1.1025641025641026,1.0384615384615385
BA,101,1290,79,83,1.0506329113924051,1.0379746835443038,1.1898734177215189,1.0759493670886076,1.0
BA,101,1290,80,83,1.0375,1.025,1.125,1.0375,1.025
BA,101,1290,79,81,1.0253164556962024,1.0253164556962024,1.2151898734177216,1.0253164556962024,1.0379746835443038
BA,101,1290,79,81,1.0253164556962024,1.0379746835443038,1.2151898734177216,1.0886075949367089,1.0379746835443038
BA,101,1290,79,80,1.0126582278481013,1.0126582278481013,1.2151898734177216,1.0506329113924051,1.0126582278481013
BA,101,1620,81,85,1.0493827160493827,1.0246913580246915,1.1851851851851851,1.0864197530864197,1.0493827160493827
BA,101,1620,81,84,1.037037037037037,1.0246913580246915,1.1851851851851851,1.037037037037037,1.0123456790123457
BA,101,1620,80,85,1.0625,1.0125,1.225,1.0875,1.0625
BA,101,1620,80,85,1.0625,1.0625,1.2,1.0625,1.0625
BA,101,1620,80,83,1.0375,1.025,1.225,1.075,1.0625
BA,101,1620,81,87,1.0740740740740742,1.0,1.1851851851851851,1.037037037037037,1.0617283950617284
BA,101,1620,81,82,1.0123456790123457,1.0246913580246915,1.2098765432098766,1.0740740740740742,1.0740740740740742
BA,101,1620,81,84,1.037037037037037,1.0123456790123457,1.1851851851851851,1.0617283950617284,1.0740740740740742
BA,101,1620,80,84,1.05,1.0,1.225,1.0375,1.0375
BA,101,1620,80,83,1.0375,1.0375,1.225,1.0625,1.05
BA,102,101,32,32,1.0,1.0,1.8125,1.0,1.0
BA,102,101,27,27,1.0,1.0,1.5555555555555556,1.0,1.0
BA,102,101,33,33,1.0,1.0,1.7575757575757576,1.0,1.0
BA,102,101,32,32,1.0,1.0,1.875,1.0,1.0
BA,102,101,30,31,1.0333333333333334,1.0,1.6,1.0,1.0
BA,102,101,30,30,1.0,1.0,1.6,1.0,1.0
BA,102,101,35,35,1.0,1.0,1.7714285714285714,1.0,1.0
BA,102,101,31,31,1.0,1.0,1.6129032258064515,1.0,1.0
BA,102,101,28,28,1.0,1.0,1.6428571428571428,1.0,1.0
BA,102,101,30,31,1.0333333333333334,1.0,1.7333333333333334,1.0,1.0
BA,102,200,43,44,1.0232558139534884,1.0,1.5348837209302326,1.069767441860465,1.0
BA,102,200,48,49,1.0208333333333333,1.0208333333333333,1.4583333333333333,1.0416666666666667,1.0416666666666667
BA,102,200,42,42,1.0,1.0238095238095237,1.5714285714285714,1.0,1.0
BA,102,200,43,44,1.0232558139534884,1.0,1.441860465116279,1.0232558139534884,1.0930232558139534
BA,102,200,44,46,1.0454545454545454,1.0227272727272727,1.5,1.0227272727272727,1.0227272727272727
BA,102,200,47,49,1.0425531914893618,1.0,1.4893617021276595,1.0425531914893618,1.0212765957446808
BA,102,200,43,44,1.0232558139534884,1.0,1.5813953488372092,1.0232558139534884,1.0465116279069768
BA,102,200,45,47,1.0444444444444445,1.0222222222222221,1.5555555555555556,1.0222222222222221,1.0222222222222221
BA,102,200,45,45,1.0,1.0,1.5555555555555556,1.0444444444444445,1.0666666666666667
BA,102,200,42,42,1.0,1.0,1.4761904761904763,1.0,1.0476190476190477
BA,102,297,49,50,1.0204081632653061,1.0204081632653061,1.5510204081632653,1.0408163265306123,1.1224489795918366
BA,102,297,54,55,1.0185185185185186,1.0185185185185186,1.4074074074074074,1.0185185185185186,1.0555555555555556
BA,102,297,53,54,1.0188679245283019,1.0,1.6226415094339623,1.0754716981132075,1.0188679245283019
BA,102,297,53,56,1.0566037735849056,1.0,1.3584905660377358,1.0566037735849056,1.0566037735849056
BA,102,297,50,50,1.0,1.02,1.4,1.02,1.04
BA,102,297,53,56,1.0566037735849056,1.0377358490566038,1.471698113207547,1.0943396226415094,1.0566037735849056
BA,102,297,51,51,1.0,1.0,1.4509803921568627,1.0392156862745099,1.0588235294117647
BA,102,297,52,53,1.0192307692307692,1.0192307692307692,1.5384615384615385,1.0576923076923077,1.0192307692307692
BA,102,297,52,55,1.0576923076923077,1.0192307692307692,1.4615384615384615,1.0384615384615385,1.0961538461538463
BA,102,297,48,51,1.0625,1.0416666666666667,1.625,1.0208333333333333,1.0208333333333333
BA,102,485,63,64,1.0158730158730158,1.0158730158730158,1.3333333333333333,1.0317460317460319,1.0634920634920635
BA,102,485,62,63,1.0161290322580645,1.0161290322580645,1.3548387096774193,1.0483870967741935,1.0806451612903225
BA,102,485,58,59,1.0172413793103448,1.0344827586206897,1.4827586206896552,1.0862068965517242,1.0517241379310345
BA,102,485,62,62,1.0,1.032258064516129,1.3225806451612903,1.0483870967741935,1.0161290322580645
BA,102,485,63,65,1.0317460317460319,1.0158730158730158,1.3650793650793651,1.0793650793650793,1.0476190476190477
BA,102,485,64,65,1.015625,1.015625,1.375,1.078125,1.03125
BA,102,485,64,66,1.03125,1.046875,1.375,1.0625,1.015625
BA,102,485,63,66,1.0476190476190477,1.0476190476190477,1.4285714285714286,1.0952380952380953,1.0634920634920635
BA,102,485,59,60,1.0169491525423728,1.0169491525423728,1.3559322033898304,1.0338983050847457,1.0508474576271187
BA,102,485,59,61,1.0338983050847457,1.0338983050847457,1.4576271186440677,1.1016949152542372,1.0677966101694916
BA,102,920,76,78,1.0263157894736843,1.0263157894736843,1.2105263157894737,1.0657894736842106,1.0394736842105263
BA,102,920,73,77,1.0547945205479452,1.082191780821918,1.2054794520547945,1.0410958904109588,1.0410958904109588
BA,102,920,74,74,1.0,1.0135135135135136,1.2702702702702702,1.0675675675675675,1.0405405405405406
BA,102,920,74,76,1.027027027027027,1.027027027027027,1.2432432432432432,1.0945945945945945,1.027027027027027
BA,102,920,76,79,1.0394736842105263,1.0263157894736843,1.236842105263158,1.0394736842105263,1.0394736842105263
BA,102,920,74,77,1.0405405405405406,1.027027027027027,1.2702702702702702,1.0675675675675675,1.0405405405405406
BA,102,920,73,76,1.0410958904109588,1.0136986301369864,1.2328767123287672,1.0547945205479452,1.0273972602739727
BA,102,920,75,78,1.04,1.0133333333333334,1.2,1.04,1.0133333333333334
BA,102,920,76,79,1.0394736842105263,1.0526315789473684,1.263157894736842,1.0657894736842106,1.0657894736842106
BA,102,920,75,79,1.0533333333333332,1.0266666666666666,1.2,1.04,1.0533333333333332
BA,102,1305,78,80,1.0256410256410255,1.0384615384615385,1.1794871794871795,1.0512820512820513,1.0384615384615385
BA,102,1305,79,84,1.0632911392405062,1.0379746835443038,1.1898734177215189,1.0632911392405062,1.0506329113924051
BA,102,1305,78,79,1.0128205128205128,1.0,1.205128205128205,1.0384615384615385,1.0128205128205128
BA,102,1305,81,82,1.0123456790123457,1.0246913580246915,1.2098765432098766,1.037037037037037,1.037037037037037
BA,102,1305,79,83,1.0506329113924051,1.0632911392405062,1.2658227848101267,1.1012658227848102,1.0126582278481013
BA,102,1305,80,83,1.0375,1.0375,1.2,1.0625,1.05
BA,102,1305,81,85,1.0493827160493827,1.037037037037037,1.1358024691358024,1.037037037037037,1.0123456790123457
BA,102,1305,79,82,1.0379746835443038,1.0506329113924051,1.2151898734177216,1.0379746835443038,1.0506329113924051
BA,102,1305,80,82,1.025,1.0375,1.225,1.0875,1.0625
BA,102,1305,80,85,1.0625,1.025,1.225,1.0375,1.0375
BA,102,1640,82,86,1.048780487804878,1.048780487804878,1.170731707317073,1.0731707317073171,1.0609756097560976
BA,102,1640,82,84,1.024390243902439,1.024390243902439,1.170731707317073,1.048780487804878,1.048780487804878
BA,102,1640,81,84,1.037037037037037,1.0123456790123457,1.2098765432098766,1.0864197530864197,1.0864197530864197
BA,102,1640,81,86,1.0617283950617284,1.0246913580246915,1.1851851851851851,1.037037037037037,1.0740740740740742
BA,102,1640,81,84,1.037037037037037,1.0123456790123457,1.2345679012345678,1.1358024691358024,1.037037037037037
BA,102,1640,82,85,1.0365853658536586,1.0,1.170731707317073,1.048780487804878,1.0731707317073171
BA,102,1640,82,85,1.0365853658536586,1.024390243902439,1.1951219512195121,1.0853658536585367,1.048780487804878
BA,102,1640,82,84,1.024390243902439,1.0121951219512195,1.1951219512195121,1.0731707317073171,1.0609756097560976
BA,102,1640,81,83,1.0246913580246915,1.0,1.2098765432098766,1.0617283950617284,1.0493827160493827
BA,102,1640,81,82,1.0123456790123457,1.0246913580246915,1.2098765432098766,1.0493827160493827,1.0493827160493827
BA,103,102,33,33,1.0,1.0,1.8181818181818181,1.0,1.0
BA,103,102,27,27,1.0,1.0,1.5555555555555556,1.0,1.0
BA,103,102,34,34,1.0,1.0,1.7647058823529411,1.0,1.0
BA,103,102,32,32,1.0,1.0,1.875,1.0,1.0
BA,103,102,31,32,1.032258064516129,1.0,1.6129032258064515,1.0,1.0
BA,103,102,30,30,1.0,1.0,1.6,1.0,1.0
BA,103,102,35,35,1.0,1.0,1.7714285714285714,1.0,1.0
BA,103,102,31,31,1.0,1.0,1.6129032258064515,1.0,1.0
BA,103,102,28,28,1.0,1.0,1.6428571428571428,1.0,1.0
BA,103,102,31,32,1.032258064516129,1.0,1.7419354838709677,1.0,1.0
BA,103,202,43,44,1.0232558139534884,1.0,1.5348837209302326,1.069767441860465,1.0
BA,103,202,48,49,1.0208333333333333,1.0208333333333333,1.5,1.0416666666666667,1.0625
BA,103,202,42,42,1.0,1.0238095238095237,1.5714285714285714,1.0,1.0238095238095237
BA,103,202,44,46,1.0454545454545454,1.0227272727272727,1.4090909090909092,1.0227272727272727,1.0909090909090908
BA,103,202,44,46,1.0454545454545454,1.0227272727272727,1.5,1.0227272727272727,1.0909090909090908
BA,103,202,48,50,1.0416666666666667,1.0,1.4583333333333333,1.0416666666666667,1.0416666666666667
BA,103,202,44,45,1.0227272727272727,1.0,1.5909090909090908,1.0227272727272727,1.0227272727272727
BA,103,202,45,47,1.0444444444444445,1.0222222222222221,1.5555555555555556,1.0222222222222221,1.0222222222222221
BA,103,202,46,47,1.0217391304347827,1.0217391304347827,1.565217391304348,1.0434782608695652,1.0217391304347827
BA,103,202,42,43,1.0238095238095237,1.0,1.4761904761904763,1.0,1.0238095238095237
BA,103,300,50,51,1.02,1.02,1.52,1.04,1.1
BA,103,300,54,55,1.0185185185185186,1.0185185185185186,1.4074074074074074,1.0185185185185186,1.0555555555555556
BA,103,300,53,54,1.0188679245283019,1.0,1.6226415094339623,1.0754716981132075,1.0377358490566038
BA,103,300,54,57,1.0555555555555556,1.0185185185185186,1.3703703703703705,1.0555555555555556,1.0740740740740742
BA,103,300,50,50,1.0,1.02,1.4,1.02,1.04
BA,103,300,54,57,1.0555555555555556,1.0555555555555556,1.4814814814814814,1.0925925925925926,1.0555555555555556
BA,103,300,52,52,1.0,1.0,1.4615384615384615,1.0384615384615385,1.0384615384615385
BA,103,300,53,54,1.0188679245283019,1.0188679245283019,1.509433962264151,1.0377358490566038,1.0754716981132075
BA,103,300,53,55,1.0377358490566038,1.0188679245283019,1.4339622641509433,1.0188679245283019,1.0566037735849056
BA,103,300,49,52,1.0612244897959184,1.0408163265306123,1.5918367346938775,1.0204081632653061,1.0408163265306123
BA,103,490,64,65,1.015625,1.015625,1.34375,1.0625,1.03125
BA,103,490,63,64,1.0158730158730158,1.0158730158730158,1.3650793650793651,1.0952380952380953,1.0634920634920635
BA,103,490,59,60,1.0169491525423728,1.0338983050847457,1.4576271186440677,1.0677966101694916,1.1355932203389831
BA,103,490,62,62,1.0,1.032258064516129,1.3548387096774193,1.064516129032258,1.0161290322580645
BA,103,490,63,65,1.0317460317460319,1.0158730158730158,1.3650793650793651,1.0634920634920635,1.0476190476190477
BA,103,490,64,65,1.015625,1.015625,1.375,1.078125,1.015625
BA,103,490,64,66,1.03125,1.0625,1.375,1.0625,1.046875
BA,103,490,63,66,1.0476190476190477,1.0476190476190477,1.4285714285714286,1.0952380952380953,1.0952380952380953
BA,103,490,60,61,1.0166666666666666,1.0166666666666666,1.3666666666666667,1.0333333333333334,1.05
BA,103,490,60,63,1.05,1.0666666666666667,1.4666666666666666,1.1,1.05
BA,103,930,77,79,1.025974025974026,1.025974025974026,1.2207792207792207,1.0389610389610389,1.025974025974026
BA,103,930,74,77,1.0405405405405406,1.0675675675675675,1.1891891891891893,1.027027027027027,1.0675675675675675
BA,103,930,75,75,1.0,1.0,1.28,1.08,1.0133333333333334
BA,103,930,75,77,1.0266666666666666,1.0266666666666666,1.2533333333333334,1.12,1.0533333333333332
BA,103,930,76,79,1.0394736842105263,1.0263157894736843,1.236842105263158,1.0394736842105263,1.0394736842105263
BA,103,930,75,77,1.0266666666666666,1.0533333333333332,1.2533333333333334,1.0666666666666667,1.04
BA,103,930,73,77,1.0547945205479452,1.0410958904109588,1.2602739726027397,1.0684931506849316,1.0273972602739727
BA,103,930,75,76,1.0133333333333334,1.0,1.2,1.0533333333333332,1.0
BA,103,930,76,80,1.0526315789473684,1.0394736842105263,1.263157894736842,1.0789473684210527,1.0263157894736843
BA,103,930,76,79,1.0394736842105263,1.0394736842105263,1.1842105263157894,1.0394736842105263,1.0526315789473684
BA,103,1320,79,81,1.0253164556962024,1.0506329113924051,1.1645569620253164,1.0379746835443038,1.0379746835443038
BA,103,1320,80,83,1.0375,1.0375,1.2,1.0375,1.05
BA,103,1320,79,80,1.0126582278481013,1.0126582278481013,1.1898734177215189,1.0379746835443038,1.0379746835443038
BA,103,1320,81,83,1.0246913580246915,1.0246913580246915,1.2098765432098766,1.0246913580246915,1.0493827160493827
BA,103,1320,80,84,1.05,1.075,1.25,1.1,1.05
BA,103,1320,81,84,1.037037037037037,1.0493827160493827,1.1851851851851851,1.0617283950617284,1.037037037037037
BA,103,1320,81,87,1.0740740740740742,1.037037037037037,1.1358024691358024,1.037037037037037,1.037037037037037
BA,103,1320,80,83,1.0375,1.025,1.225,1.0375,1.0375
BA,103,1320,81,82,1.0123456790123457,1.0246913580246915,1.2345679012345678,1.0740740740740742,1.0123456790123457
BA,103,1320,80,81,1.0125,1.0625,1.225,1.025,1.0375
BA,103,1660,83,87,1.0481927710843373,1.0481927710843373,1.1566265060240963,1.072289156626506,1.072289156626506
BA,103,1660,82,85,1.0365853658536586,1.0365853658536586,1.1951219512195121,1.048780487804878,1.0365853658536586
BA,103,1660,82,88,1.0731707317073171,1.024390243902439,1.2195121951219512,1.0975609756097562,1.0731707317073171
BA,103,1660,82,87,1.0609756097560976,1.048780487804878,1.170731707317073,1.0365853658536586,1.0731707317073171
BA,103,1660,82,85,1.0365853658536586,1.0121951219512195,1.2195121951219512,1.0609756097560976,1.048780487804878
BA,103,1660,83,86,1.036144578313253,1.0120481927710843,1.1566265060240963,1.0602409638554218,1.036144578313253
BA,103,1660,83,86,1.036144578313253,1.0,1.180722891566265,1.0843373493975903,1.036144578313253
BA,103,1660,82,85,1.0365853658536586,1.0365853658536586,1.1951219512195121,1.0731707317073171,1.0609756097560976
BA,103,1660,82,84,1.024390243902439,1.0,1.1951219512195121,1.0609756097560976,1.048780487804878
BA,103,1660,82,87,1.0609756097560976,1.0121951219512195,1.1951219512195121,1.0609756097560976,1.0609756097560976
BA,104,103,34,34,1.0,1.0,1.7647058823529411,1.0,1.0
BA,104,103,27,27,1.0,1.0,1.5555555555555556,1.0,1.0
BA,104,103,34,34,1.0,1.0,1.7647058823529411,1.0,1.0
BA,104,103,33,33,1.0,1.0,1.8181818181818181,1.0,1.0
BA,104,103,31,32,1.032258064516129,1.0,1.6129032258064515,1.0,1.0
BA,104,103,30,30,1.0,1.0,1.6,1.0,1.0
BA,104,103,35,35,1.0,1.0,1.7714285714285714,1.0,1.0
BA,104,103,31,31,1.0,1.0,1.6129032258064515,1.0,1.0
BA,104,103,28,28,1.0,1.0,1.6428571428571428,1.0,1.0
BA,104,103,31,32,1.032258064516129,1.0,1.7419354838709677,1.0,1.0
BA,104,204,44,45,1.0227272727272727,1.0,1.5,1.0454545454545454,1.0
BA,104,204,48,49,1.0208333333333333,1.0208333333333333,1.5,1.0416666666666667,1.0625
BA,104,204,43,43,1.0,1.0232558139534884,1.5813953488372092,1.0,1.0232558139534884
BA,104,204,45,47,1.0444444444444445,1.0222222222222221,1.4222222222222223,1.0222222222222221,1.0888888888888888
BA,104,204,44,46,1.0454545454545454,1.0227272727272727,1.5,1.0227272727272727,1.0681818181818181
BA,104,204,49,51,1.0408163265306123,1.0,1.469387755102041,1.0204081632653061,1.0408163265306123
BA,104,204,44,45,1.0227272727272727,1.0,1.5909090909090908,1.0227272727272727,1.0227272727272727
BA,104,204,45,48,1.0666666666666667,1.0,1.6,1.0222222222222221,1.0222222222222221
BA,104,204,46,47,1.0217391304347827,1.0434782608695652,1.565217391304348,1.0869565217391304,1.0434782608695652
BA,104,204,42,43,1.0238095238095237,1.0,1.5238095238095237,1.0,1.0238095238095237
BA,104,303,50,51,1.02,1.02,1.52,1.04,1.0
BA,104,303,55,56,1.018181818181818,1.0363636363636364,1.4181818181818182,1.018181818181818,1.0545454545454545
BA,104,303,53,54,1.0188679245283019,1.0,1.6226415094339623,1.0754716981132075,1.0188679245283019
BA,104,303,54,57,1.0555555555555556,1.0185185185185186,1.3703703703703705,1.0555555555555556,1.0555555555555556
BA,104,303,51,51,1.0,1.0196078431372548,1.411764705882353,1.0,1.0196078431372548
BA,104,303,54,57,1.0555555555555556,1.037037037037037,1.4814814814814814,1.0925925925925926,1.0555555555555556
BA,104,303,53,54,1.0188679245283019,1.0,1.4339622641509433,1.0377358490566038,1.0188679245283019
BA,104,303,53,54,1.0188679245283019,1.0188679245283019,1.509433962264151,1.0,1.0377358490566038
BA,104,303,54,56,1.037037037037037,1.0185185185185186,1.4444444444444444,1.0185185185185186,1.0555555555555556
BA,104,303,49,52,1.0612244897959184,1.0408163265306123,1.5918367346938775,1.0204081632653061,1.0204081632653061
BA,104,495,64,65,1.015625,1.015625,1.34375,1.0625,1.0625
BA,104,495,64,65,1.015625,1.015625,1.34375,1.046875,1.09375
BA,104,495,60,60,1.0,1.0166666666666666,1.4333333333333333,1.05,1.05
BA,104,495,62,62,1.0,1.0483870967741935,1.3548387096774193,1.064516129032258,1.0
