graph_type,num_nodes,param,num_edges,reference_size,exact_used,CTQW_size,CTQW_time,CTQW_ratio,CTQW_valid,Degree-Greedy_size,Degree-Greedy_time,Degree-Greedy_ratio,Degree-Greedy_valid,2-Approx_size,2-Approx_time,2-Approx_ratio,2-Approx_valid,FastVC_size,FastVC_time,FastVC_ratio,FastVC_valid,SA_size,SA_time,SA_ratio,SA_valid
BA,14,2.0,24,5,True,5,0.02115785703063011,1.0,True,5,0.00013912399299442768,1.0,True,8,8.10850178822875e-05,1.6,True,5,9.833602234721184e-05,1.0,True,5,0.008183790952898562,1.0,True
BA,14,2.0,24,4,True,4,0.01695522794034332,1.0,True,4,0.00013171997852623463,1.0,True,6,7.382303010672331e-05,1.5,True,4,9.4005954451859e-05,1.0,True,4,0.007634700043126941,1.0,True
BA,14,2.0,24,5,True,5,0.022095615044236183,1.0,True,5,0.00014492101036012173,1.0,True,10,8.206302300095558e-05,2.0,True,5,0.00011209503281861544,1.0,True,5,0.0077641160460188985,1.0,True
BA,14,2.0,24,5,True,5,0.021578370942734182,1.0,True,5,0.00012368906755000353,1.0,True,6,7.207703310996294e-05,1.2,True,5,0.00010985997505486012,1.0,True,5,0.007835633005015552,1.0,True
BA,14,2.0,24,7,True,7,0.028417578083463013,1.0,True,7,0.0001426859525963664,1.0,True,10,8.18539410829544e-05,1.4285714285714286,True,7,0.00011293299030512571,1.0,True,7,0.007730033015832305,1.0,True
BA,14,2.0,24,7,True,7,0.028630525106564164,1.0,True,7,0.0001397529849782586,1.0,True,10,8.164404425770044e-05,1.4285714285714286,True,8,0.00023341004271060228,1.1428571428571428,True,7,0.008002763031981885,1.0,True
BA,14,2.0,24,6,True,6,0.024500809027813375,1.0,True,6,0.0001348629593849182,1.0,True,8,7.626600563526154e-05,1.3333333333333333,True,6,9.589199908077717e-05,1.0,True,6,0.008182254969142377,1.0,True
BA,14,2.0,24,6,True,6,0.0249301940202713,1.0,True,6,0.0001298349816352129,1.0,True,8,7.647601887583733e-05,1.3333333333333333,True,6,9.980297181755304e-05,1.0,True,6,0.007709849043749273,1.0,True
BA,14,2.0,24,8,True,8,0.056951581966131926,1.0,True,8,0.00028641894459724426,1.0,True,10,0.00010545994155108929,1.25,True,8,0.000124456943012774,1.0,True,8,0.00782606506254524,1.0,True
BA,14,5.0,45,9,True,9,0.06026778498198837,1.0,True,9,0.00032622809521853924,1.0,True,10,0.00012306100688874722,1.1111111111111112,True,9,0.00016608205623924732,1.0,True,9,0.010351525037549436,1.0,True
BA,14,5.0,45,8,True,8,0.04148236708715558,1.0,True,8,0.0002864890266209841,1.0,True,12,0.00015358102973550558,1.5,True,9,0.00021664705127477646,1.125,True,9,0.00994930905289948,1.125,True
BA,14,5.0,45,9,True,9,0.05201771401334554,1.0,True,9,0.0003120509209111333,1.0,True,12,0.0002133650705218315,1.3333333333333333,True,10,0.00023501599207520485,1.1111111111111112,True,9,0.01036584295798093,1.0,True
BA,14,5.0,45,8,True,8,0.04714363196399063,1.0,True,8,0.00029186694882810116,1.0,True,12,0.0001799809979274869,1.5,True,10,0.00020603195298463106,1.25,True,8,0.009865639032796025,1.0,True
BA,14,5.0,45,8,True,8,0.03266867692582309,1.0,True,8,0.00015888898633420467,1.0,True,10,0.00010098994243890047,1.25,True,10,0.00012620294000953436,1.25,True,8,0.010061962995678186,1.0,True
BA,14,5.0,45,8,True,8,0.03285033500287682,1.0,True,8,0.00018256506882607937,1.0,True,12,0.00010685797315090895,1.5,True,8,0.00014359294436872005,1.0,True,8,0.010333925019949675,1.0,True
BA,14,5.0,45,9,True,9,0.0360390079440549,1.0,True,9,0.00018438103143125772,1.0,True,14,0.00011377094779163599,1.5555555555555556,True,12,0.00013626005966216326,1.3333333333333333,True,9,0.010274698957800865,1.0,True
BA,14,5.0,45,8,True,8,0.03350174403749406,1.0,True,9,0.0001671300269663334,1.125,True,12,0.00011691497638821602,1.5,True,10,0.0001352829858660698,1.25,True,8,0.01021561399102211,1.0,True
BA,14,5.0,45,9,True,9,0.036905667977407575,1.0,True,9,0.0001792130060493946,1.0,True,10,0.00010566995479166508,1.1111111111111112,True,9,0.00013269891496747732,1.0,True,9,0.01075834990479052,1.0,True
BA,14,5.0,45,9,True,9,0.03745252499356866,1.0,True,10,0.0001882920041680336,1.1111111111111112,True,12,0.00010434200521558523,1.3333333333333333,True,10,0.00014380295760929585,1.1111111111111112,True,9,0.010046947048977017,1.0,True
BA,19,2.0,34,9,True,9,0.04512836202047765,1.0,True,9,0.00020254007540643215,1.0,True,16,0.00012711097951978445,1.7777777777777777,True,9,0.00016224104911088943,1.0,True,9,0.010054699028842151,1.0,True
BA,19,2.0,34,9,True,9,0.044425618019886315,1.0,True,9,0.00021937198471277952,1.0,True,16,0.00011391099542379379,1.7777777777777777,True,13,0.00015434890519827604,1.4444444444444444,True,9,0.01060791197232902,1.0,True
BA,19,2.0,34,8,True,8,0.040604670997709036,1.0,True,8,0.00029137800447642803,1.0,True,14,0.00011048908345401287,1.75,True,8,0.00014966994058340788,1.0,True,8,0.01015003293287009,1.0,True
BA,19,2.0,34,10,True,10,0.04812008305452764,1.0,True,10,0.00018054002430289984,1.0,True,14,0.00010532105807214975,1.4,True,10,0.0001482740044593811,1.0,True,10,0.010232236003503203,1.0,True
BA,19,2.0,34,8,True,8,0.03790076693985611,1.0,True,8,0.000180749106220901,1.0,True,10,9.861600119620562e-05,1.25,True,8,0.00013507308904081583,1.0,True,8,0.009573422954417765,1.0,True
BA,19,2.0,34,8,True,8,0.037961669033393264,1.0,True,8,0.0001676880056038499,1.0,True,12,0.00011530797928571701,1.5,True,8,0.0001410789554938674,1.0,True,8,0.009422076982446015,1.0,True
BA,19,2.0,34,10,True,10,0.04894358105957508,1.0,True,11,0.00022209493909031153,1.1,True,14,0.00013339694123715162,1.4,True,10,0.00018759304657578468,1.0,True,10,0.010299004963599145,1.0,True
BA,19,2.0,34,8,True,8,0.0391343729570508,1.0,True,8,0.00017802603542804718,1.0,True,12,0.00010266597382724285,1.5,True,8,0.00014869205188006163,1.0,True,8,0.010331201017834246,1.0,True
BA,19,2.0,34,6,True,6,0.02879304508678615,1.0,True,6,0.00016524409875273705,1.0,True,8,9.100302122533321e-05,1.3333333333333333,True,6,0.00013193010818213224,1.0,True,6,0.010247113066725433,1.0,True
BA,19,2.0,34,10,True,10,0.04826646996662021,1.0,True,10,0.00027210102416574955,1.0,True,12,0.00011419097427278757,1.2,True,10,0.00016112404409796,1.0,True,10,0.010203810990788043,1.0,True
BA,19,5.0,70,12,True,12,0.06135053501930088,1.0,True,12,0.00038398802280426025,1.0,True,14,0.0002087550237774849,1.1666666666666667,True,12,0.0003539560129866004,1.0,True,12,0.013743018032982945,1.0,True
BA,19,5.0,70,12,True,12,0.05964605801273137,1.0,True,12,0.0003005970502272248,1.0,True,16,0.00016203196719288826,1.3333333333333333,True,12,0.00024947302881628275,1.0,True,12,0.013732751016505063,1.0,True
BA,19,5.0,70,12,True,12,0.057047474081628025,1.0,True,12,0.0002490540500730276,1.0,True,18,0.00015281292144209146,1.5,True,13,0.00021022302098572254,1.0833333333333333,True,12,0.013398490962572396,1.0,True
BA,19,5.0,70,12,True,12,0.05652457196265459,1.0,True,12,0.0002455620560795069,1.0,True,16,0.0001766979694366455,1.3333333333333333,True,14,0.00019625399727374315,1.1666666666666667,True,12,0.013187568983994424,1.0,True
BA,19,5.0,70,12,True,12,0.056432172073982656,1.0,True,12,0.00023718096781522036,1.0,True,14,0.00014876201748847961,1.1666666666666667,True,12,0.00019848905503749847,1.0,True,12,0.013568623922765255,1.0,True
BA,19,5.0,70,12,True,12,0.05995461798738688,1.0,True,12,0.00031023495830595493,1.0,True,16,0.00015644496306777,1.3333333333333333,True,13,0.00020198093261569738,1.0833333333333333,True,12,0.013614928931929171,1.0,True
BA,19,5.0,70,12,True,12,0.058297213981859386,1.0,True,12,0.00026085705030709505,1.0,True,18,0.00016077503096312284,1.5,True,15,0.00020533299539238214,1.25,True,12,0.013265372952446342,1.0,True
BA,19,5.0,70,12,True,12,0.0623468910343945,1.0,True,12,0.00025450100656598806,1.0,True,18,0.00015735207125544548,1.5,True,14,0.00022432999685406685,1.1666666666666667,True,13,0.013877322082407773,1.0833333333333333,True
BA,19,5.0,70,11,True,11,0.053566933958791196,1.0,True,11,0.00023976503871381283,1.0,True,18,0.00017830496653914452,1.6363636363636365,True,12,0.00021818396635353565,1.0909090909090908,True,11,0.013509608106687665,1.0,True
BA,19,5.0,70,12,True,12,0.06029537308495492,1.0,True,13,0.00033656496088951826,1.0833333333333333,True,16,0.00016524398233741522,1.3333333333333333,True,13,0.00023948494344949722,1.0833333333333333,True,12,0.013984458986669779,1.0,True
BA,24,2.0,44,11,False,11,0.059399518999271095,1.0,True,11,0.00023180304560810328,1.0,True,18,0.00014052004553377628,1.6363636363636365,True,11,0.00019765098113566637,1.0,True,11,0.011974986060522497,1.0,True
BA,24,2.0,44,11,False,11,0.05969068699050695,1.0,True,11,0.00025093904696404934,1.0,True,18,0.00013765704352408648,1.6363636363636365,True,11,0.0001980699598789215,1.0,True,11,0.012041124980896711,1.0,True
BA,24,2.0,44,11,False,11,0.059478717972524464,1.0,True,11,0.00023787899408489466,1.0,True,20,0.00013933400623500347,1.8181818181818181,True,11,0.00022188504226505756,1.0,True,11,0.01214826200157404,1.0,True
BA,24,2.0,44,12,False,12,0.06506155093666166,1.0,True,12,0.00025547901168465614,1.0,True,20,0.00014303496573120356,1.6666666666666667,True,12,0.00021434295922517776,1.0,True,13,0.01197240105830133,1.0833333333333333,True
BA,24,2.0,44,11,False,11,0.06016525800805539,1.0,True,11,0.0002711239503696561,1.0,True,14,0.00013577204663306475,1.2727272727272727,True,11,0.00018333399202674627,1.0,True,11,0.011902280966751277,1.0,True
BA,24,2.0,44,10,False,10,0.05481129605323076,1.0,True,10,0.0002285209484398365,1.0,True,12,0.00012864801101386547,1.2,True,10,0.00016363791655749083,1.0,True,10,0.012009138008579612,1.0,True
BA,24,2.0,44,13,False,13,0.07003941806033254,1.0,True,13,0.00024046399630606174,1.0,True,18,0.00013723806478083134,1.3846153846153846,True,13,0.00020323798526078463,1.0,True,13,0.012530712992884219,1.0,True
BA,24,2.0,44,12,False,12,0.06458048394415528,1.0,True,12,0.0002480059629306197,1.0,True,16,0.00013053405564278364,1.3333333333333333,True,13,0.00017341505736112595,1.0833333333333333,True,12,0.011864147963933647,1.0,True
BA,24,2.0,44,8,False,8,0.04353549098595977,1.0,True,8,0.00024165096692740917,1.0,True,10,0.00023298989981412888,1.25,True,8,0.00015867897309362888,1.0,True,8,0.011348858941346407,1.0,True
BA,24,2.0,44,11,False,11,0.05919907498173416,1.0,True,12,0.00024179101455956697,1.0909090909090908,True,16,0.000130673055537045,1.4545454545454546,True,11,0.00020037498325109482,1.0,True,11,0.011849481030367315,1.0,True
BA,24,5.0,95,16,False,16,0.08495849289465696,1.0,True,16,0.00034829892683774233,1.0,True,20,0.0002052640775218606,1.25,True,16,0.0003038099966943264,1.0,True,16,0.01742889208253473,1.0,True
BA,24,5.0,95,16,False,16,0.08349685510620475,1.0,True,17,0.0003449460491538048,1.0625,True,22,0.00020693906117230654,1.375,True,16,0.00030332093592733145,1.0,True,16,0.016892230953089893,1.0,True
BA,24,5.0,95,15,False,15,0.07952183799352497,1.0,True,15,0.00031721906270831823,1.0,True,20,0.0002109199995175004,1.3333333333333333,True,17,0.0003056249115616083,1.1333333333333333,True,16,0.017557468032464385,1.0666666666666667,True
BA,24,5.0,95,16,False,16,0.08609536895528436,1.0,True,17,0.0003311879700049758,1.0625,True,20,0.00019995495676994324,1.25,True,17,0.0003515810240060091,1.0625,True,16,0.01738195796497166,1.0,True
BA,24,5.0,95,15,False,15,0.08239902008790523,1.0,True,15,0.00034166406840085983,1.0,True,20,0.0002237709704786539,1.3333333333333333,True,15,0.00036024104338139296,1.0,True,15,0.01774687902070582,1.0,True
BA,24,5.0,95,15,False,15,0.0865728739881888,1.0,True,15,0.00041401898488402367,1.0,True,20,0.0002103620208799839,1.3333333333333333,True,16,0.0003075110726058483,1.0666666666666667,True,15,0.018341157003305852,1.0,True
BA,24,5.0,95,16,False,16,0.09128890698775649,1.0,True,16,0.00034669204615056515,1.0,True,20,0.00021155003923922777,1.25,True,16,0.000282788067124784,1.0,True,16,0.016874559922143817,1.0,True
BA,24,5.0,95,16,False,16,0.09298723796382546,1.0,True,16,0.0003721140092238784,1.0,True,22,0.00020463496912270784,1.375,True,18,0.0002862099790945649,1.125,True,16,0.017504041083157063,1.0,True
BA,24,5.0,95,16,False,16,0.0895918330643326,1.0,True,17,0.0004220500122755766,1.0625,True,22,0.00020267895888537169,1.375,True,16,0.00030325097031891346,1.0,True,16,0.016901589930057526,1.0,True
BA,24,5.0,95,16,False,18,0.10106654593255371,1.125,True,16,0.0003327239537611604,1.0,True,20,0.00020344799850136042,1.25,True,18,0.0002889329334720969,1.125,True,16,0.016721887979656458,1.0,True
BA,29,2.0,54,13,False,13,0.0784214889863506,1.0,True,13,0.0003153339494019747,1.0,True,20,0.0001671300269663334,1.5384615384615385,True,13,0.0002604380715638399,1.0,True,13,0.014401340973563492,1.0,True
BA,29,2.0,54,13,False,13,0.07796968601178378,1.0,True,13,0.000300526968203485,1.0,True,22,0.00016712991055101156,1.6923076923076923,True,13,0.0002702859928831458,1.0,True,13,0.014218427008017898,1.0,True
BA,29,2.0,54,13,False,13,0.0808259149780497,1.0,True,13,0.00029710493981838226,1.0,True,22,0.00018235493917018175,1.6923076923076923,True,13,0.0009014409733936191,1.0,True,13,0.01490412896964699,1.0,True
BA,29,2.0,54,15,False,15,0.0940995990531519,1.0,True,15,0.00032553100027143955,1.0,True,22,0.00016838801093399525,1.4666666666666666,True,15,0.0002762218937277794,1.0,True,15,0.014207183034159243,1.0,True
BA,29,2.0,54,13,False,13,0.08142445504199713,1.0,True,13,0.00029724405612796545,1.0,True,18,0.00018046994227916002,1.3846153846153846,True,14,0.0002506610471755266,1.0769230769230769,True,13,0.014357201987877488,1.0,True
BA,29,2.0,54,12,False,12,0.07600721600465477,1.0,True,12,0.0003524890635162592,1.0,True,16,0.0001707619521766901,1.3333333333333333,True,12,0.00022810196969658136,1.0,True,12,0.01359125308226794,1.0,True
BA,29,2.0,54,14,False,14,0.0907478469889611,1.0,True,14,0.0003622660879045725,1.0,True,20,0.0001805389765650034,1.4285714285714286,True,14,0.0002632309915497899,1.0,True,14,0.014106540940701962,1.0,True
BA,29,2.0,54,14,False,14,0.0892151800217107,1.0,True,15,0.0003478090511634946,1.0714285714285714,True,20,0.00017125101294368505,1.4285714285714286,True,16,0.00036331405863165855,1.1428571428571428,True,15,0.014988078037276864,1.0714285714285714,True
BA,29,2.0,54,12,False,12,0.07910670200362802,1.0,True,12,0.00031924410723149776,1.0,True,18,0.00017257803119719028,1.5,True,12,0.00026609504129737616,1.0,True,14,0.014666737988591194,1.1666666666666667,True
BA,29,2.0,54,13,False,13,0.0825113250175491,1.0,True,13,0.00032245705369859934,1.0,True,18,0.0001602859701961279,1.3846153846153846,True,13,0.0002408130094408989,1.0,True,14,0.013966229977086186,1.0769230769230769,True
BA,29,5.0,120,19,False,19,0.1173917360138148,1.0,True,21,0.00046961300540715456,1.105263157894737,True,26,0.0002604380715638399,1.368421052631579,True,22,0.0003571690758690238,1.1578947368421053,True,20,0.020138802006840706,1.0526315789473684,True
BA,29,5.0,120,19,False,19,0.11723221803549677,1.0,True,20,0.00041171396151185036,1.0526315789473684,True,24,0.00023746001534163952,1.263157894736842,True,20,0.00039956194814294577,1.0526315789473684,True,20,0.020573984016664326,1.0526315789473684,True
BA,29,5.0,120,18,False,18,0.11236176698002964,1.0,True,18,0.0004144379636272788,1.0,True,24,0.0002501020208001137,1.3333333333333333,True,19,0.00040759402327239513,1.0555555555555556,True,18,0.02120765403378755,1.0,True
BA,29,5.0,120,17,False,17,0.10534425498917699,1.0,True,17,0.0004165329737588763,1.0,True,22,0.00024416507221758366,1.2941176470588236,True,18,0.00039418507367372513,1.0588235294117647,True,17,0.020286377053707838,1.0,True
BA,29,5.0,120,17,False,17,0.10540983499959111,1.0,True,17,0.0004823240451514721,1.0,True,22,0.0002498220419511199,1.2941176470588236,True,18,0.00037246395368129015,1.0588235294117647,True,18,0.020674065919592977,1.0588235294117647,True
BA,29,5.0,120,18,False,18,0.11153023701626807,1.0,True,18,0.0005474159261211753,1.0,True,26,0.0002461910480633378,1.4444444444444444,True,21,0.000346343033015728,1.1666666666666667,True,19,0.021023622015491128,1.0555555555555556,True
BA,29,5.0,120,19,False,19,0.11910948099102825,1.0,True,19,0.0004239371046423912,1.0,True,24,0.0002476570662111044,1.263157894736842,True,19,0.0003835679963231087,1.0,True,19,0.020367951947264373,1.0,True
BA,29,5.0,120,18,False,18,0.10963055398315191,1.0,True,21,0.0004229589831084013,1.1666666666666667,True,28,0.00024039403069764376,1.5555555555555556,True,23,0.0003348890459164977,1.2777777777777777,True,20,0.019793646992184222,1.1111111111111112,True
BA,29,5.0,120,18,False,18,0.10857406503055245,1.0,True,19,0.00043524999637156725,1.0555555555555556,True,26,0.0002468189923092723,1.4444444444444444,True,18,0.00043224694672971964,1.0,True,18,0.02063502511009574,1.0,True
BA,29,5.0,120,19,False,19,0.11782237701117992,1.0,True,20,0.00042309798300266266,1.0526315789473684,True,22,0.0002572248922660947,1.1578947368421053,True,19,0.000349135953001678,1.0,True,20,0.02028938103467226,1.0526315789473684,True
BA,34,2.0,64,14,False,14,0.0971411180216819,1.0,True,15,0.0003925079945474863,1.0714285714285714,True,22,0.00019415898714214563,1.5714285714285714,True,15,0.00029054004698991776,1.0714285714285714,True,14,0.01600377995055169,1.0,True
BA,34,2.0,64,17,False,17,0.11882662505377084,1.0,True,17,0.00036806403659284115,1.0,True,28,0.000265885959379375,1.6470588235294117,True,21,0.00033111695665866137,1.2352941176470589,True,17,0.016364371054805815,1.0,True
BA,34,2.0,64,16,False,16,0.11079103592783213,1.0,True,16,0.0003877589479088783,1.0,True,26,0.00020414602477103472,1.625,True,16,0.0003433399833738804,1.0,True,16,0.01738852192647755,1.0,True
BA,34,2.0,64,18,False,18,0.1267019968945533,1.0,True,18,0.0003802860155701637,1.0,True,26,0.00020784791558980942,1.4444444444444444,True,18,0.0003233649767935276,1.0,True,18,0.015989602077752352,1.0,True
BA,34,2.0,64,14,False,14,0.09715494595002383,1.0,True,14,0.0003515810240060091,1.0,True,20,0.0001853590365499258,1.4285714285714286,True,14,0.00032776501029729843,1.0,True,14,0.016020401963032782,1.0,True
BA,34,2.0,64,14,False,14,0.09833288902882487,1.0,True,14,0.00044530793093144894,1.0,True,20,0.0001960450317710638,1.4285714285714286,True,14,0.00030422909185290337,1.0,True,14,0.01618711301125586,1.0,True
BA,34,2.0,64,16,False,16,0.10990000108722597,1.0,True,17,0.00038622203283011913,1.0625,True,24,0.00019611394964158535,1.5,True,18,0.00030283210799098015,1.125,True,16,0.015632155002094805,1.0,True
BA,34,2.0,64,17,False,17,0.142541020992212,1.0,True,18,0.0005120070418342948,1.0588235294117647,True,22,0.0002862790133804083,1.2941176470588236,True,19,0.00031170190777629614,1.1176470588235294,True,18,0.02167160902172327,1.0588235294117647,True
BA,34,2.0,64,16,False,16,0.13129063905216753,1.0,True,16,0.00038747896905988455,1.0,True,24,0.00019848905503749847,1.5,True,16,0.00032462296076118946,1.0,True,16,0.015583056025207043,1.0,True
BA,34,2.0,64,16,False,16,0.11326215998269618,1.0,True,16,0.00037001899909228086,1.0,True,24,0.0001966030104085803,1.5,True,16,0.00032692705281078815,1.0,True,17,0.016140458988957107,1.0625,True
BA,34,5.0,145,22,False,22,0.1560666230507195,1.0,True,22,0.0005608949577435851,1.0,True,30,0.0003044380573555827,1.3636363636363635,True,24,0.0004667489556595683,1.0909090909090908,True,23,0.024615349015221,1.0454545454545454,True
BA,34,5.0,145,22,False,22,0.15627880103420466,1.0,True,22,0.0005594289395958185,1.0,True,28,0.0003001780714839697,1.2727272727272727,True,22,0.0005111689679324627,1.0,True,22,0.02379548200406134,1.0,True
BA,34,5.0,145,22,False,22,0.15041555603966117,1.0,True,24,0.0007030230481177568,1.0909090909090908,True,30,0.00029864103998988867,1.3636363636363635,True,23,0.0005630600498989224,1.0454545454545454,True,24,0.02422235195990652,1.0909090909090908,True
BA,34,5.0,145,20,False,20,0.14432155503891408,1.0,True,20,0.0005664830096065998,1.0,True,24,0.00030003790743649006,1.2,True,21,0.0004615109646692872,1.05,True,20,0.024302739999257028,1.0,True
BA,34,5.0,145,21,False,21,0.15208399388939142,1.0,True,21,0.0006037079729139805,1.0,True,26,0.00030785996932536364,1.2380952380952381,True,21,0.0004924499662593007,1.0,True,22,0.024802593979984522,1.0476190476190477,True
BA,34,5.0,145,21,False,21,0.15389581595081836,1.0,True,21,0.0005944890435785055,1.0,True,30,0.0003315359354019165,1.4285714285714286,True,25,0.0004714980022981763,1.1904761904761905,True,21,0.0254035770194605,1.0,True
BA,34,5.0,145,20,False,20,0.14184323698282242,1.0,True,20,0.0005750040290877223,1.0,True,28,0.00035458500497043133,1.4,True,20,0.0005717909662052989,1.0,True,21,0.025582440895959735,1.05,True
BA,34,5.0,145,21,False,21,0.14462864701636136,1.0,True,22,0.0005087240133434534,1.0476190476190477,True,28,0.000289910938590765,1.3333333333333333,True,24,0.00047038099728524685,1.1428571428571428,True,23,0.023480706964619458,1.0952380952380953,True
BA,34,5.0,145,21,False,21,0.14343792293220758,1.0,True,21,0.0005138230044394732,1.0,True,28,0.00029570795595645905,1.3333333333333333,True,22,0.00046814698725938797,1.0476190476190477,True,21,0.024034689064137638,1.0,True
BA,34,5.0,145,22,False,22,0.15235330199357122,1.0,True,22,0.0005359620554372668,1.0,True,26,0.00032008299604058266,1.1818181818181819,True,23,0.00043699704110622406,1.0454545454545454,True,22,0.02406807290390134,1.0,True
BA,39,2.0,74,16,False,16,0.12132079596631229,1.0,True,17,0.00046507397200912237,1.0625,True,26,0.00022642500698566437,1.625,True,16,0.00041024701204150915,1.0,True,17,0.018002986907958984,1.0625,True
BA,39,2.0,74,19,False,19,0.14512801193632185,1.0,True,19,0.000466400058940053,1.0,True,28,0.00024353608023375273,1.4736842105263157,True,19,0.00037022901233285666,1.0,True,19,0.018477278063073754,1.0,True
BA,39,2.0,74,18,False,18,0.13623721699696034,1.0,True,18,0.0004382550250738859,1.0,True,28,0.000280901906080544,1.5555555555555556,True,18,0.00037944805808365345,1.0,True,18,0.018751334981061518,1.0,True
BA,39,2.0,74,21,False,21,0.15796882007271051,1.0,True,21,0.0004585779970511794,1.0,True,28,0.00021804508287459612,1.3333333333333333,True,21,0.00034257094375789165,1.0,True,21,0.017654827912338078,1.0,True
BA,39,2.0,74,17,False,17,0.12697570503223687,1.0,True,17,0.00046067300718277693,1.0,True,26,0.00022572698071599007,1.5294117647058822,True,17,0.0004083620151504874,1.0,True,17,0.018360015004873276,1.0,True
BA,39,2.0,74,17,False,17,0.12782504502683878,1.0,True,18,0.0004487299593165517,1.0588235294117647,True,24,0.00022858998272567987,1.411764705882353,True,18,0.0003672949969768524,1.0588235294117647,True,18,0.0177275319583714,1.0588235294117647,True
BA,39,2.0,74,19,False,19,0.1424616820877418,1.0,True,19,0.00047513004392385483,1.0,True,24,0.00031638098880648613,1.263157894736842,True,20,0.0003075809217989445,1.0526315789473684,True,19,0.018854280933737755,1.0,True
BA,39,2.0,74,20,False,20,0.15218393597751856,1.0,True,21,0.0005450419848784804,1.05,True,28,0.00024528196081519127,1.4,True,23,0.00034487596713006496,1.15,True,21,0.018589303945191205,1.05,True
BA,39,2.0,74,17,False,17,0.1418006339808926,1.0,True,19,0.00043147895485162735,1.1176470588235294,True,26,0.0002169269137084484,1.5294117647058822,True,17,0.0003524200292304158,1.0,True,19,0.017778027919121087,1.1176470588235294,True
BA,39,2.0,74,16,False,16,0.1207503320183605,1.0,True,16,0.00040186604019254446,1.0,True,24,0.000215600011870265,1.5,True,16,0.00035185995511710644,1.0,True,16,0.017412199056707323,1.0,True
BA,39,5.0,170,24,False,24,0.17805998993571848,1.0,True,24,0.0006139050237834454,1.0,True,34,0.0003406850155442953,1.4166666666666667,True,26,0.0005800320068374276,1.0833333333333333,True,27,0.027280074078589678,1.125,True
BA,39,5.0,170,23,False,23,0.17545805394183844,1.0,True,23,0.0006655870238319039,1.0,True,30,0.0009481649613007903,1.3043478260869565,True,23,0.0006505020428448915,1.0,True,25,0.027279863017611206,1.0869565217391304,True
BA,39,5.0,170,27,False,27,0.20741274405736476,1.0,True,27,0.000702883000485599,1.0,True,32,0.000352349947206676,1.1851851851851851,True,27,0.0006366029847413301,1.0,True,27,0.028465837938711047,1.0,True
BA,39,5.0,170,21,False,21,0.16128216101787984,1.0,True,21,0.0006402350263670087,1.0,True,26,0.00034124497324228287,1.2380952380952381,True,21,0.0006294089835137129,1.0,True,21,0.028623469988815486,1.0,True
BA,39,5.0,170,23,False,24,0.181530473055318,1.0434782608695652,True,24,0.0007378029404208064,1.0434782608695652,True,30,0.00035716802813112736,1.3043478260869565,True,23,0.000647009932436049,1.0,True,24,0.02753583190497011,1.0434782608695652,True
BA,39,5.0,170,24,False,24,0.18062833393923938,1.0,True,25,0.0007330540101975203,1.0416666666666667,True,34,0.0004754801047965884,1.4166666666666667,True,26,0.000761060044169426,1.0833333333333333,True,25,0.02869680302683264,1.0416666666666667,True
BA,39,5.0,170,23,False,23,0.17858645506203175,1.0,True,27,0.0006849339697510004,1.173913043478261,True,34,0.00037288200110197067,1.4782608695652173,True,28,0.0006020320579409599,1.2173913043478262,True,28,0.02879227593075484,1.2173913043478262,True
BA,39,5.0,170,23,False,23,0.17881518392823637,1.0,True,23,0.0006122280610725284,1.0,True,32,0.00034676201175898314,1.391304347826087,True,24,0.000739758019335568,1.0434782608695652,True,23,0.026631806045770645,1.0,True
BA,39,5.0,170,25,False,25,0.1891971610020846,1.0,True,25,0.0006289209704846144,1.0,True,32,0.00034836807753890753,1.28,True,26,0.0005965849850326777,1.04,True,25,0.026883793994784355,1.0,True
BA,39,5.0,170,24,False,24,0.17957722302526236,1.0,True,24,0.0006010540528222919,1.0,True,28,0.0003433399833738804,1.1666666666666667,True,24,0.0005818480858579278,1.0,True,24,0.027496231952682137,1.0,True
BA,44,2.0,84,20,False,20,0.16438101802486926,1.0,True,20,0.0005119370762258768,1.0,True,30,0.00026092701591551304,1.5,True,20,0.0005293970461934805,1.0,True,20,0.02007999608758837,1.0,True
BA,44,2.0,84,20,False,20,0.17081626295112073,1.0,True,20,0.0005395240150392056,1.0,True,30,0.0002583430614322424,1.5,True,20,0.00043615896720439196,1.0,True,20,0.019982638070359826,1.0,True
BA,44,2.0,84,19,False,19,0.1575720519758761,1.0,True,19,0.0005298861069604754,1.0,True,32,0.0002785969991236925,1.6842105263157894,True,19,0.0004939169157296419,1.0,True,19,0.01996007899288088,1.0,True
BA,44,2.0,84,23,False,23,0.1897968869889155,1.0,True,24,0.0005554480012506247,1.0434782608695652,True,32,0.00025149795692414045,1.391304347826087,True,24,0.00045354897156357765,1.0434782608695652,True,24,0.02017483999952674,1.0434782608695652,True
BA,44,2.0,84,18,False,18,0.14946543506812304,1.0,True,18,0.0006008449709042907,1.0,True,30,0.0002556889085099101,1.6666666666666667,True,18,0.0005159180145710707,1.0,True,18,0.020106606069020927,1.0,True
BA,44,2.0,84,19,False,19,0.15422148699872196,1.0,True,20,0.0005399429937824607,1.0526315789473684,True,26,0.0002468199236318469,1.368421052631579,True,20,0.0004235870437696576,1.0526315789473684,True,20,0.02058697398751974,1.0526315789473684,True
