inst_id,graph_type,num_nodes,is_optimal,ratio,step,n_active,H,H_max,H_norm,D_kl,rel_delta,vertex,best_prob
101,ER,19,True,1.0,7,10,2.296628442989811,2.302585092994046,0.9974130597725319,0.005956650004234805,0.02454087157224175,2,2.263864249119063e-05
101,ER,19,True,1.0,8,9,2.1852688083061094,2.1972245773362196,0.9945586950221517,0.011955769030110324,0.08811295592551002,10,2.904723996177694e-05
101,ER,19,True,1.0,9,8,2.0572683448670332,2.0794415416798357,0.9893369463058382,0.022173196812802668,0.24999848866938149,18,4.833251001801209e-05
101,ER,19,True,1.0,10,6,1.7787519940885363,1.791759469228055,0.9927403899000335,0.01300747513951827,0.08771789974461182,4,3.958268253900776e-05
101,ER,19,True,1.0,11,5,1.5637464357399227,1.6094379124341003,0.9716102893182911,0.04569147669417754,0.0,7,6.110979682272255e-05
101,ER,19,True,1.0,12,3,1.0397229369274235,1.0986122886681098,0.9463966020150019,0.05888935174068621,0.4999937498949547,16,9.999666671134388e-05
102,ER,19,True,1.0,0,19,2.9423928122345826,2.9444389791664403,0.999305074091759,0.0020461669318573273,0.08141418760404408,16,1.357131535295597e-05
102,ER,19,True,1.0,1,18,2.8877178286460374,2.8903717578961645,0.9990818034936589,0.0026539292501272047,0.008610395274600459,6,1.4415921427923806e-05
102,ER,19,True,1.0,2,17,2.827478994580228,2.833213344056216,0.9979760262360693,0.005734349475987786,0.04344177330512785,17,1.7199410379142854e-05
102,ER,19,True,1.0,3,16,2.7591105016840336,2.772588722239781,0.9951387595110538,0.01347822055574752,0.34543230440754347,7,2.2834877564270606e-05
102,ER,19,True,1.0,4,14,2.637270905313149,2.6390573296152584,0.9993230824195964,0.0017864243021098046,0.021115108226839267,1,1.626086160544382e-05
102,ER,19,True,1.0,5,13,2.561793105027408,2.5649493574615367,0.9987694679331788,0.0031562524341287052,0.0056486278557367426,15,1.9315275296638568e-05
102,ER,19,True,1.0,6,12,2.4790073809323223,2.4849066497880004,0.9976259595682674,0.0058992688556786105,0.03448276084232099,0,2.4166410200754385e-05
102,ER,19,True,1.0,7,11,2.383921666506737,2.3978952727983707,0.994172553551379,0.01397360629163348,0.3018852858915205,8,3.533286409584946e-05
102,ER,19,True,1.0,8,9,2.1954000906629245,2.1972245773362196,0.9991696403307545,0.001824486673294946,0.07462617286470224,11,2.7916336877376047e-05
102,ER,19,True,1.0,9,8,2.071762245508918,2.0794415416798357,0.9963070391655665,0.007679296170917685,6.853096378673208e-07,12,3.1666264701857294e-05
102,ER,19,True,1.0,10,7,1.9211881333739238,1.9459101490553132,0.987295397121295,0.02472201568138954,0.27272521522277937,3,4.583256511059286e-05
102,ER,19,True,1.0,11,5,1.5999036985046327,1.6094379124341003,0.9940760598120569,0.00953421392946783,0.1333318796014157,13,4.166596836918668e-05
102,ER,19,True,1.0,12,4,1.3661595909190511,1.3862943611198906,0.9854758334409051,0.020134770200839404,5.921345720552737e-12,2,7.499802085675356e-05
102,ER,19,True,1.0,13,2,0.6931471805599453,0.6931471805599453,1.0,6.163464915800392e-25,2.220520065593766e-12,18,9.999666671134388e-05
103,ER,19,True,1.0,0,19,2.941557490976166,2.9444389791664403,0.9990213795528919,0.002881488190274258,0.0014898613888168892,11,1.2841297029497767e-05
103,ER,19,True,1.0,1,18,2.8866313679061966,2.8903717578961645,0.9987059138743141,0.0037403899899680756,0.028575994238384493,2,1.5701542610768726e-05
103,ER,19,True,1.0,2,17,2.827958637070885,2.833213344056216,0.9981453189904125,0.00525470698533109,0.044803929155858,5,1.6349589246344998e-05
103,ER,19,True,1.0,3,16,2.7646315649388047,2.772588722239781,0.997130062155577,0.007957157300976913,0.041433141268336734,16,1.8167209117292415e-05
103,ER,19,True,1.0,4,15,2.688416495924508,2.70805020110221,0.9927498739980112,0.019633705177702493,0.32385068367641956,15,2.9579044478866834e-05
103,ER,19,True,1.0,5,13,2.560381681775816,2.5649493574615367,0.998219194592504,0.004567675685721351,0.013401497371525036,8,1.9371507143706168e-05
103,ER,19,True,1.0,6,12,2.4732212266844726,2.4849066497880004,0.9952974398034129,0.011685423103527517,0.0558003970826245,0,2.355628003203325e-05
103,ER,19,True,1.0,7,11,2.371568740616584,2.3978952727983707,0.9890209833263222,0.0263265321817861,0.24246238035413384,12,3.633282967352436e-05
103,ER,19,True,1.0,8,9,2.184211801977806,2.1972245773362196,0.9940776307107444,0.01301277535841329,0.060729734773991996,18,2.940441334897681e-05
103,ER,19,True,1.0,9,8,2.0489077445060286,2.0794415416798357,0.985316347412613,0.03053379717380736,0.2208941901430239,9,3.7221673277021416e-05
103,ER,19,True,1.0,10,6,1.77875199409003,1.791759469228055,0.9927403899008671,0.013007475138024773,0.08771789973998631,17,3.9582682538563674e-05
103,ER,19,True,1.0,11,5,1.5637464357399227,1.6094379124341003,0.9716102893182911,0.04569147669417754,0.0,4,6.110979682272255e-05
103,ER,19,True,1.0,12,3,1.0397229369274235,1.0986122886681098,0.9463966020150019,0.05888935174068621,0.4999937498949547,14,9.999666671134388e-05
104,ER,19,True,1.0,0,19,2.94163737682288,2.9444389791664403,0.9990485106455311,0.002801602343560248,0.017658162475932295,5,1.1605021908112079e-05
104,ER,19,True,1.0,1,18,2.8862447392563384,2.8903717578961645,0.9985721495414728,0.004127018639826584,0.05372729647381143,8,1.2844888178986658e-05
104,ER,19,True,1.0,2,17,2.8262191699804182,2.833213344056216,0.997531363428571,0.0069941740757981825,0.06601230009332247,7,1.4472323005221277e-05
104,ER,19,True,1.0,3,16,2.7623260464281363,2.772588722239781,0.9962985221250722,0.010262675811645007,0.036637969286789404,18,1.6270923606787058e-05
104,ER,19,True,1.0,4,15,2.6905513517106634,2.70805020110221,0.9935382108557572,0.017498849391547402,0.33909943743161325,6,2.0853337842297037e-05
104,ER,19,True,1.0,5,13,2.560503275292413,2.5649493574615367,0.9982666004082342,0.004446082169123518,0.022273283069772436,15,1.5520137646829468e-05
104,ER,19,True,1.0,6,12,2.4787849491079754,2.4849066497880004,0.9975364464171935,0.00612170068002473,0.04828813885914011,9,1.803332289784798e-05
104,ER,19,True,1.0,7,11,2.3894427258798765,2.3978952727983707,0.9964750141449548,0.008452546918493883,0.017405994454289857,2,2.1944216160529884e-05
104,ER,19,True,1.0,8,10,2.281586492398205,2.302585092994046,0.990880423633536,0.02099860059584015,0.29283212377449386,13,3.156421408700982e-05
104,ER,19,True,1.0,9,8,2.076284481205615,2.0794415416798357,0.9984817748366851,0.003157060474221051,0.010309095344830543,0,2.6944090029235035e-05
104,ER,19,True,1.0,10,7,1.9411155269462952,1.9459101490553132,0.9975360516458863,0.004794622109018046,0.03571487562362022,3,3.8888264537129125e-05
104,ER,19,True,1.0,11,6,1.7548980416080253,1.791759469228055,0.9794272455354118,0.03686142762002972,0.2857107142622492,4,5.8332097813029726e-05
104,ER,19,True,1.0,12,4,1.366159590918619,1.3862943611198906,0.9854758334405933,0.020134770201271517,2.9606728602676033e-12,11,7.49980208569756e-05
104,ER,19,True,1.0,13,2,0.6931471805599453,0.6931471805599453,1.0,6.163464915800392e-25,2.220520065593766e-12,14,9.999666671134388e-05
105,ER,19,True,1.0,0,19,2.941583019443923,2.9444389791664403,0.999030049614638,0.0028559597225173558,0.015319207786359418,8,1.2905949249741866e-05
105,ER,19,True,1.0,1,18,2.8866964175113354,2.8903717578961645,0.9987284194931713,0.003675340384829378,0.003949865610903987,9,1.3465786879995889e-05
105,ER,19,True,1.0,2,17,2.8281049844682,2.833213344056216,0.9981969732005065,0.005108359588015851,0.021381450714698685,12,1.5808402557881962e-05
105,ER,19,True,1.0,3,16,2.76449215863191,2.772588722239781,0.9970797819586705,0.00809656360787087,0.07008493557348848,3,1.909375660624768e-05
105,ER,19,True,1.0,4,15,2.6916097451047807,2.70805020110221,0.9939290431208632,0.016440455997429857,0.3188469929758048,10,2.4578125128571493e-05
105,ER,19,True,1.0,5,13,2.5608366216860072,2.5649493574615367,0.9983965625818049,0.004112735775529402,0.05431387291895128,5,1.8630775576067293e-05
105,ER,19,True,1.0,6,12,2.475000852131414,2.4849066497880004,0.9960136137679734,0.009905797656586118,0.008660100590563031,2,2.0294578313428957e-05
105,ER,19,True,1.0,7,11,2.3792355300750536,2.3978952727983707,0.9922182828687339,0.01865974272331696,0.0647771807681642,13,2.572885492813093e-05
105,ER,19,True,1.0,8,10,2.2701002416533185,2.302585092994046,0.9858920083172746,0.032484851340727115,0.27829952804722646,7,3.785657744692639e-05
105,ER,19,True,1.0,9,8,2.062276415413244,2.0794415416798357,0.991745319152985,0.017165126266591543,0.22727104375845966,16,4.5832550884084e-05
105,ER,19,True,1.0,10,6,1.7892145882222763,1.791759469228055,0.9985796748673665,0.002544881005778925,0.0,0,3.888828961351454e-05
105,ER,19,True,1.0,11,5,1.593497040065663,1.6094379124341003,0.9900953791101339,0.01594087236843768,0.24999635413860355,14,6.666513890407622e-05
105,ER,19,True,1.0,12,3,1.0986122886681096,1.0986122886681098,0.9999999999999998,3.7007440728467145e-17,4.44097536616502e-12,4,4.999906250702235e-05
105,ER,19,True,1.0,13,2,0.6931471805599453,0.6931471805599453,1.0,6.163464915800392e-25,2.220520065593766e-12,17,9.999666671134388e-05
106,ER,19,True,1.0,0,19,2.942771445114343,2.9444389791664403,0.9994336666292303,0.0016675340520979501,0.025834596765859082,13,1.2411528574562958e-05
106,ER,19,True,1.0,1,18,2.887849902871325,2.8903717578961645,0.9991274980396725,0.0025218550248398072,0.03557620741715814,15,1.3423582325478023e-05
106,ER,19,True,1.0,2,17,2.8287156790288193,2.833213344056216,0.9984125215854879,0.004497665027397327,0.07585438620539765,17,1.4588633756140723e-05
106,ER,19,True,1.0,3,16,2.7648243681907365,2.772588722239781,0.9971996012294343,0.007764354049044863,0.019585965472846276,4,1.5877206624215212e-05
106,ER,19,True,1.0,4,15,2.6933229439031035,2.70805020110221,0.9945616749670622,0.014727257199106659,0.34177191704552273,12,2.1944226835213243e-05
106,ER,19,True,1.0,5,13,2.562853193554827,2.5649493574615367,0.9991827659674403,0.002096163906710017,0.028133797943529833,8,1.6683527605088067e-05
106,ER,19,True,1.0,6,12,2.4820588503217516,2.4849066497880004,0.9988539611874386,0.002847799466249079,0.10108811928362764,18,1.9791495341259235e-05
106,ER,19,True,1.0,7,11,2.3899475436373274,2.3978952727983707,0.9966855395015779,0.00794772916104292,0.08974108198445703,3,2.021141099328716e-05
106,ER,19,True,1.0,8,10,2.29177696766524,2.302585092994046,0.9953060908099808,0.01080812532880573,0.07013884700453922,7,2.5135743540793953e-05
106,ER,19,True,1.0,9,9,2.1740598650462566,2.1972245773362196,0.9894572851000755,0.023164712289962818,0.23076746449346874,11,3.8999423421004487e-05
106,ER,19,True,1.0,10,7,1.9293959565148548,1.9459101490553132,0.9915133838278836,0.016514192540458283,0.011362843052516666,9,3.6666096995152664e-05
106,ER,19,True,1.0,11,6,1.7426995169638815,1.791759469228055,0.9726191193032678,0.04905995226417347,0.4285665390599484,6,7.777573047518249e-05
106,ER,19,True,1.0,12,3,1.0986122886681096,1.0986122886681098,0.9999999999999998,3.7007440728467145e-17,4.44097536616502e-12,0,4.999906250702235e-05
106,ER,19,True,1.0,13,2,0.6931471805599453,0.6931471805599453,1.0,6.163464915800392e-25,2.220520065593766e-12,14,9.999666671134388e-05
107,ER,19,True,1.0,0,19,2.943093616095088,2.9444389791664403,0.9995430833918205,0.0013453630713530173,0.004564070627924359,0,1.0574862188028611e-05
107,ER,19,True,1.0,1,18,2.8886459858583295,2.8903717578961645,0.9994029238511896,0.0017257720378351046,0.049461859415325625,9,1.1698303352569717e-05
107,ER,19,True,1.0,2,17,2.8317356094149533,2.833213344056216,0.9994784245089192,0.0014777346412628064,0.004734105148864223,15,1.3038615607308124e-05
107,ER,19,True,1.0,3,16,2.770518687269929,2.772588722239781,0.9992533927036319,0.0020700349698523322,0.020608433252768302,18,1.4171357490155856e-05
107,ER,19,True,1.0,4,15,2.7055346604800383,2.70805020110221,0.9990710878915214,0.0025155406221717405,0.025477669049683682,14,1.581730689492744e-05
107,ER,19,True,1.0,5,14,2.6360596486382275,2.6390573296152584,0.998864109186492,0.0029976809770306517,0.06465984910841564,17,1.8794455105775043e-05
107,ER,19,True,1.0,6,13,2.5601933336207665,2.5649493574615367,0.9981457630627542,0.004756023840770691,0.01987642734227925,7,2.1485038791735356e-05
107,ER,19,True,1.0,7,12,2.4704886651926197,2.4849066497880004,0.9941977761632974,0.014417984595380583,0.30213310999328785,3,3.383290418035312e-05
107,ER,19,True,1.0,8,10,2.3012084064629015,2.302585092994046,0.9994021126362135,0.0013766865311440042,0.02243419206547936,5,2.476159322029048e-05
107,ER,19,True,1.0,9,9,2.1949021268815474,2.1972245773362196,0.99894300724713,0.0023224504546717276,6.597176128645217e-07,12,3.333289583640209e-05
107,ER,19,True,1.0,10,8,2.070015169638042,2.0794415416798357,0.9954668732672433,0.009426372041794199,0.11494211488367212,8,3.624947600200379e-05
107,ER,19,True,1.0,11,7,1.9151365575372203,1.9459101490553132,0.9841855023300883,0.03077359151809278,0.0,6,4.791581019258917e-05
107,ER,19,True,1.0,12,5,1.5812893864777413,1.6094379124341003,0.9825103374669562,0.02814852595635905,0.24999635414852833,10,6.666504631547276e-05
107,ER,19,True,1.0,13,3,1.0397229369274235,1.0986122886681098,0.9463966020150019,0.05888935174068617,0.4999937498971752,11,9.999666671134388e-05
108,ER,19,True,1.0,0,19,2.9421027723506574,2.9444389791664403,0.9992065697974002,0.0023362068157830418,0.02610218478983968,6,1.1471226670112245e-05
108,ER,19,True,1.0,1,18,2.8869463056317435,2.8903717578961645,0.9988148748495542,0.0034254522644211697,0.00618817136315578,14,1.2050186577794442e-05
108,ER,19,True,1.0,2,17,2.8278828783310033,2.833213344056216,0.9981185794792349,0.005330465725212875,0.04648850547698558,3,1.297689130452806e-05
108,ER,19,True,1.0,3,16,2.7646850528703393,2.772588722239781,0.9971493538489701,0.007903669369441918,0.03277065801769395,5,1.364584308127803e-05
108,ER,19,True,1.0,4,15,2.6982312342384307,2.70805020110221,0.9963741562620283,0.00981896686377981,0.050682793939975476,8,1.6517000431148787e-05
108,ER,19,True,1.0,5,14,2.621228044433361,2.6390573296152584,0.9932440705316179,0.017829285181897477,0.008524890081884506,9,1.9064438263050043e-05
108,ER,19,True,1.0,6,13,2.532756900616132,2.5649493574615367,0.987449086761984,0.0321924568454046,0.03583100401065747,0,2.3870978723028458e-05
108,ER,19,True,1.0,7,12,2.421336483858547,2.4849066497880004,0.9744174832745219,0.0635701659294528,0.16759737887679682,2,3.7291173625275675e-05
108,ER,19,True,1.0,8,10,2.255677054724793,2.302585092994046,0.979628097822757,0.046908038269252425,0.28512095081716005,4,3.230611529203564e-05
108,ER,19,True,1.0,9,8,2.0401012793894413,2.0794415416798357,0.981081332895459,0.03934026229039474,0.024096506502308428,12,3.2936032061781084e-05
108,ER,19,True,1.0,10,7,1.8499183512096453,1.9459101490553132,0.9506699742060191,0.09599179784566789,0.4146303787185083,10,5.6943280456800416e-05
108,ER,19,True,1.0,11,4,1.3512666949074355,1.3862943611198906,0.9747328798306886,0.035027666212455,0.37499570308401003,18,6.666511575625922e-05
108,ER,19,True,1.0,12,2,0.6931471805599453,0.6931471805599453,1.0,6.163464915800392e-25,2.220520065593766e-12,13,9.999666671134388e-05
109,ER,19,True,1.0,0,19,2.943770086575943,2.9444389791664403,0.9997728285098689,0.0006688925904971528,0.0051061587595322136,13,1.0877987649982046e-05
109,ER,19,True,1.0,1,18,2.888918421093889,2.8903717578961645,0.9994971799740621,0.0014533368022759535,0.009845588716486749,4,1.1969624307939242e-05
109,ER,19,True,1.0,2,17,2.831725588194504,2.833213344056216,0.9994748874577929,0.0014877558617118034,0.027907100886867577,14,1.209947287550417e-05
109,ER,19,True,1.0,3,16,2.7703996278660803,2.772588722239781,0.999210451100756,0.0021890943737010293,0.01693989459926312,1,1.3437398498128417e-05
109,ER,19,True,1.0,4,15,2.7046605492933065,2.70805020110221,0.9987483054016044,0.0033896518089033987,0.04870034187980185,9,1.4687379211508755e-05
109,ER,19,True,1.0,5,14,2.631705543689517,2.6390573296152584,0.9972142378859147,0.007351785925741108,0.06172234015215757,17,1.7001610189137928e-05
109,ER,19,True,1.0,6,13,2.5494856994063495,2.5649493574615367,0.9939711643778841,0.015463658055186784,0.31557664744826797,5,2.2927453675047893e-05
109,ER,19,True,1.0,7,11,2.3957989539766262,2.3978952727983707,0.9991257671485803,0.0020963188217440042,0.029790881525330954,7,1.764862541142609e-05
109,ER,19,True,1.0,8,10,2.297977093090717,2.302585092994046,0.9979987710693735,0.0046079999033285125,0.027471839787785515,6,2.1666447372781228e-05
109,ER,19,True,1.0,9,9,2.184940805697705,2.1972245773362196,0.994409414601849,0.01228377163851433,0.05084668788913626,3,2.8094928032795785e-05
109,ER,19,True,1.0,10,8,2.0580085968637625,2.0794415416798357,0.9896929322674014,0.021432944816073614,0.39102488258759266,8,3.4666205570799136e-05
109,ER,19,True,1.0,11,6,1.791290207288351,1.791759469228055,0.9997380999248151,0.00046926193970412994,0.0,0,2.3999693001708344e-05
109,ER,19,True,1.0,12,5,1.608811133041357,1.6094379124341003,0.9996105600670265,0.0006267793927432807,0.0833326967317344,11,3.333283950912591e-05
109,ER,19,True,1.0,13,4,1.3862943611198906,1.3862943611198906,1.0,-2.7755568836221403e-17,0.0,16,4.999895834534307e-05
109,ER,19,True,1.0,14,3,1.0397229369274235,1.0986122886681098,0.9463966020150019,0.05888935174068621,0.4999937498949547,18,9.999666671134388e-05
110,ER,19,True,1.0,0,19,2.9434533625554407,2.9444389791664403,0.9996652616617382,0.0009856166109998973,0.0009201639511472053,9,8.689554846341707e-06
110,ER,19,True,1.0,1,18,2.888990049427772,2.8903717578961645,0.9995219616768611,0.0013817084683928537,0.012213156983587147,5,9.55433269134165e-06
110,ER,19,True,1.0,2,17,2.831033207566695,2.833213344056216,0.9992305074751625,0.0021801364895207573,0.008592177926316487,8,9.947360636197722e-06
110,ER,19,True,1.0,3,16,2.7696160232506175,2.772588722239781,0.9989278254775695,0.0029726989891638205,0.006383422010177678,14,1.0954950105501737e-05
110,ER,19,True,1.0,4,15,2.7041854159833303,2.70805020110221,0.9985728532221054,0.0038647851188791742,0.015867668817368348,16,1.2504092151921498e-05
110,ER,19,True,1.0,5,14,2.6337967682287897,2.6390573296152584,0.998006651341964,0.0052605613864688434,0.006944992954739557,3,1.4603445845695617e-05
110,ER,19,True,1.0,6,13,2.5556217016645784,2.5649493574615367,0.9963634152191645,0.009327655796957856,0.033133922389802825,10,1.7245859649128725e-05
110,ER,19,True,1.0,7,12,2.4677953546852165,2.4849066497880004,0.9931139082813257,0.01711129510278402,0.2949395090951206,13,2.457644703168782e-05
110,ER,19,True,1.0,8,10,2.3009127974072134,2.302585092994046,0.9992737312545275,0.001672295586832229,0.039682775376105164,11,1.9999801687764496e-05
110,ER,19,True,1.0,9,9,2.1918476640526676,2.1972245773362196,0.9975528613055701,0.005376913283551792,0.05177513403641449,7,2.299292470098191e-05
110,ER,19,True,1.0,10,8,2.0713139522217223,2.0794415416798357,0.9960914556647994,0.008127589458113586,1.1160354420287749e-07,15,2.9166303894267998e-05
110,ER,19,True,1.0,11,7,1.9194925183698701,1.9459101490553132,0.9864240233814145,0.02641763068544323,0.25961361879211436,12,4.333261250544229e-05
110,ER,19,True,1.0,12,5,1.6042919337574886,1.6094379124341003,0.9968026236757223,0.0051459786766118575,0.0,4,4.444365098432712e-05
110,ER,19,True,1.0,13,4,1.366159590918619,1.3862943611198906,0.9854758334405933,0.020134770201271517,2.9606728602676033e-12,6,7.49980208569756e-05
110,ER,19,True,1.0,14,2,0.6931471805599453,0.6931471805599453,1.0,6.163464915800392e-25,2.220520065593766e-12,18,9.999666671134388e-05
111,ER,19,False,1.0666666666666667,0,19,2.9438819298677408,2.9444389791664403,0.9998108130945688,0.0005570492986997962,0.013403520992511408,6,8.190108032990473e-06
111,ER,19,False,1.0666666666666667,1,18,2.8895392489301788,2.8903717578961645,0.9997119716646444,0.0008325089659856981,0.00224351567773288,15,8.379411110093216e-06
111,ER,19,False,1.0666666666666667,2,17,2.8323404124191867,2.833213344056216,0.9996918934329951,0.0008729316370294659,0.019559375106894476,7,9.277108685590285e-06
111,ER,19,False,1.0666666666666667,3,16,2.7716776960288207,2.772588722239781,0.9996714167508319,0.0009110262109604961,0.011442099491792318,17,1.0333183356303621e-05
111,ER,19,False,1.0666666666666667,4,15,2.70690762840612,2.70805020110221,0.9995780828968293,0.0011425726960905924,0.0028486979434930284,3,1.151186938563864e-05
111,ER,19,False,1.0666666666666667,5,14,2.637178536282884,2.6390573296152584,0.9992880816527587,0.0018787933323751692,0.04500125356176331,18,1.3491958888889322e-05
111,ER,19,False,1.0666666666666667,6,13,2.561157668850173,2.5649493574615367,0.9985217296394826,0.003791688611363006,0.010245720903298701,11,1.420667642426654e-05
111,ER,19,False,1.0666666666666667,7,12,2.477706868014608,2.4849066497880004,0.9971025946692982,0.007199781773392028,0.0046110678508698745,10,1.6974047396534075e-05
111,ER,19,False,1.0666666666666667,8,11,2.379217529885376,2.3978952727983707,0.9922107762065866,0.018677742912994528,0.36673349450797027,5,2.4751716852011718e-05
111,ER,19,False,1.0666666666666667,9,9,2.196107308263723,2.1972245773362196,0.9994915089317583,0.0011172690724960547,0.045880357704981035,1,1.794622321693584e-05
111,ER,19,False,1.0666666666666667,10,8,2.078204841617567,2.0794415416798357,0.999405272984366,0.0012367000622687929,9.942406266536012e-12,13,2.2333085067383074e-05
111,ER,19,False,1.0666666666666667,11,7,1.9418639305093375,1.9459101490553132,0.9979206549963573,0.004046218545976017,0.01785630647507521,4,2.799963690502949e-05
111,ER,19,False,1.0666666666666667,12,6,1.7683379357341704,1.791759469228055,0.986928193266937,0.023421533493884497,0.3333298225081682,16,4.999911169689675e-05
111,ER,19,False,1.0666666666666667,13,4,1.3862943611198906,1.3862943611198906,1.0,3.7440424034394804e-23,6.661436835025151e-12,0,3.333283950957e-05
111,ER,19,False,1.0666666666666667,14,3,1.0986122886681096,1.0986122886681098,0.9999999999999998,3.7007440728467145e-17,4.44097536616502e-12,9,4.999906250702235e-05
111,ER,19,False,1.0666666666666667,15,2,0.6931471805599453,0.6931471805599453,1.0,6.163464915800392e-25,2.220520065593766e-12,14,9.999666671134388e-05
112,ER,19,True,1.0,0,19,2.9429674288489167,2.9444389791664403,0.9995002272664044,0.0014715503175232467,0.009047376499232351,18,8.939507772365296e-06
112,ER,19,True,1.0,1,18,2.8885814114593584,2.8903717578961645,0.9993805826423833,0.0017903464368060045,0.004918328986994362,17,1.006874003972591e-05
112,ER,19,True,1.0,2,17,2.830270629527216,2.833213344056216,0.9989613508862036,0.0029427145289998933,0.027255562119105566,16,1.1349662335180533e-05
112,ER,19,True,1.0,3,16,2.7683224017347796,2.772588722239781,0.9984612501411478,0.0042663205050017805,0.016573100093551153,0,1.2643837630443855e-05
112,ER,19,True,1.0,4,15,2.7013450056441455,2.70805020110221,0.9975239766768964,0.006705195458064783,0.008291434348745814,6,1.48893688066698e-05
112,ER,19,True,1.0,5,14,2.6200323675597375,2.6390573296152584,0.9927910008463914,0.01902496205552049,0.3745799287398461,7,2.2167453315402597e-05
112,ER,19,True,1.0,6,12,2.482116508636957,2.4849066497880004,0.9988771646004161,0.0027901411510436393,0.024241131790287335,13,1.46034928795169e-05
112,ER,19,True,1.0,7,11,2.3927246769699253,2.3978952727983707,0.9978436940565752,0.005170595828445208,0.01802610973799422,1,1.660299359607098e-05
112,ER,19,True,1.0,8,10,2.2939503830834513,2.302585092994046,0.9962499931329934,0.008634709910594247,0.037499938876770535,3,2.222199590651286e-05
112,ER,19,True,1.0,9,9,2.1725732601781824,2.1972245773362196,0.9887807020673677,0.024651317158036895,0.3762860973896289,10,3.3047203720770746e-05
112,ER,19,True,1.0,10,7,1.9421167513125428,1.9459101490553132,0.9980505791880411,0.0037933977427703457,1.9737542161213066e-11,11,2.249972191181726e-05
112,ER,19,True,1.0,11,6,1.7840459233724542,1.791759469228055,0.9956949880895989,0.007713545855600787,0.052630691493493816,15,3.166621377581613e-05
112,ER,19,True,1.0,12,5,1.5899164911996633,1.6094379124341003,0.9878706590147904,0.019521421234436967,0.29999724999353383,14,5.555444445493052e-05
112,ER,19,True,1.0,13,3,1.0986122886681096,1.0986122886681098,0.9999999999999998,3.7007440728467145e-17,4.44097536616502e-12,4,4.999906250702235e-05
112,ER,19,True,1.0,14,2,0.6931471805599453,0.6931471805599453,1.0,6.163464915800392e-25,2.220520065593766e-12,12,9.999666671134388e-05
113,ER,19,True,1.0,0,19,2.943809314345336,2.9444389791664403,0.9997861511732593,0.0006296648211046615,0.014172686142734337,16,8.359235435517753e-06
113,ER,19,True,1.0,1,18,2.8897258702163398,2.8903717578961645,0.999776538198569,0.0006458876798245967,0.007387244736509627,0,9.185610522099985e-06
113,ER,19,True,1.0,2,17,2.832289342855884,2.833213344056216,0.9996738681178844,0.0009240012003320472,1.1868016159248655e-07,7,9.927258759367952e-06
113,ER,19,True,1.0,3,16,2.7715520520369767,2.772588722239781,0.9996261002598442,0.001036670202804518,0.004754357102055104,18,1.0929317423191698e-05
113,ER,19,True,1.0,4,15,2.7062419212884077,2.70805020110221,0.9993322576468241,0.001808279813802406,0.001148067891208869,14,1.1994837956885718e-05
113,ER,19,True,1.0,5,14,2.6362039880015793,2.6390573296152584,0.9989188027172964,0.0028533416136795955,0.030347070914278986,17,1.4421650018636711e-05
113,ER,19,True,1.0,6,13,2.556755865265542,2.5649493574615367,0.9968055929945909,0.008193492195994597,0.008402854169657385,8,1.652761642889633e-05
113,ER,19,True,1.0,7,12,2.466221165318159,2.4849066497880004,0.9924804078771187,0.01868548446984114,0.36437923999510374,12,2.487076881818595e-05
113,ER,19,True,1.0,8,10,2.3003201935131536,2.302585092994046,0.999016366653383,0.0022648994808920067,0.018351387467698044,11,1.772302231028977e-05
113,ER,19,True,1.0,9,9,2.1941604080539268,2.1972245773362196,0.998605436461116,0.003064169282292698,8.607420092037714e-08,2,2.1326282780287364e-05
113,ER,19,True,1.0,10,8,2.07502098190983,2.0794415416798357,0.9978741601139532,0.004420559770006029,0.014704257763417947,15,2.8332955153143047e-05
113,ER,19,True,1.0,11,7,1.9258426314215773,1.9459101490553132,0.9896873359525473,0.020067517633735973,0.3684175592238838,13,5.277681392235056e-05
113,ER,19,True,1.0,12,5,1.606535583906075,1.6094379124341003,0.9981966818939689,0.0029023285280252095,1.1419627905272833e-11,1,3.888823817499443e-05
113,ER,19,True,1.0,13,4,1.351266694907847,1.3862943611198906,0.9747328798309853,0.035027666212043604,0.37499570308525904,10,6.666511575603717e-05
113,ER,19,True,1.0,14,2,0.6931471805599453,0.6931471805599453,1.0,6.163464915800392e-25,2.220520065593766e-12,9,9.999666671134388e-05
114,ER,19,False,1.0666666666666667,0,19,2.943664775184829,2.9444389791664403,0.999737062310651,0.0007742039816113918,0.007501088949148626,5,8.543926291015858e-06
114,ER,19,False,1.0666666666666667,1,18,2.88922476704935,2.8903717578961645,0.9996031684008532,0.001146990846814645,0.01865492259443815,18,9.415288510172815e-06
114,ER,19,False,1.0666666666666667,2,17,2.8316054467304723,2.833213344056216,0.999432482792333,0.0016078973257433742,0.029521513837758164,8,1.010291759273585e-05
114,ER,19,False,1.0666666666666667,3,16,2.7700830982473335,2.772588722239781,0.9990962871729409,0.0025056239924474916,0.021617269062381976,2,1.1032380896391913e-05
114,ER,19,False,1.0666666666666667,4,15,2.704106785978871,2.70805020110221,0.9985438175696544,0.003943415123339115,0.02787311852228842,7,1.242609234664016e-05
114,ER,19,False,1.0666666666666667,5,14,2.632491759614698,2.6390573296152584,0.9975121533257796,0.006565570000560272,0.013674613234902877,10,1.415813299032731e-05
