inst_id,graph_type,num_nodes,param,num_edges,milp_ref,cover_size,ratio,is_optimal,H_mean,H_std,H_first,H_last,H_slope,H_integral,D_kl_mean,MI_consec,n_steps
146,ER,24,0.7,192,19,19,1.0,True,0.9937521934067823,0.012808759026328234,0.9998734893135292,0.9463966020150019,-0.0013838106789634008,0.9425345594244524,0.010207895080104463,2.8903717578961645,19
147,ER,24,0.7,200,20,20,1.0,True,0.9960004366262032,0.007483748495493125,0.9998748185316448,1.0,-0.0007483845549338894,0.9460035661629123,0.007433654220106371,2.9444389791664403,20
148,ER,24,0.7,183,20,20,1.0,True,0.9971529572018376,0.004084153643798497,0.9999163813169941,1.0,-0.0004296793504789075,0.9471550476689126,0.0056976349841298376,2.9444389791664403,20
149,ER,24,0.7,201,20,20,1.0,True,0.9945705646794993,0.013055670015276622,0.999938140582548,0.9463966020150019,-0.001298216865375917,0.9459121961145603,0.008167559057107244,2.9444389791664403,20
150,ER,29,0.3,112,20,20,1.0,True,0.9908418556110471,0.013737876605687649,0.9986058459150661,0.9463966020143013,-0.0015954409961202506,0.9422167944128128,0.017795451996894744,2.9444389791664403,20
151,ER,29,0.3,131,20,20,1.0,True,0.9906113302664593,0.012970815027953697,0.9993580065382479,0.9463966020150019,-0.0017132312855565616,0.9419674650526281,0.018134473404910003,2.9444389791664403,20
152,ER,29,0.3,117,20,20,1.0,True,0.9949369518466107,0.0033037297155037075,0.9976846893194102,1.0,9.804924934452394e-06,0.9449948346136253,0.013405834497795218,2.9444389791664403,20
153,ER,29,0.3,112,21,21,1.0,True,0.9955383305127431,0.0040410336760486245,0.9985350171622447,1.0,-0.0004001719340663337,0.9479541634374516,0.010354732155399919,2.995732273553991,21
154,ER,29,0.3,124,20,20,1.0,True,0.9940925270293798,0.005495507835022366,0.9987745512044955,1.0,-0.0006359511698856883,0.9441231632492675,0.013975665282699825,2.9444389791664403,20
155,ER,29,0.3,119,19,20,1.0526315789473684,False,0.9912152714904187,0.011475107728558647,0.9987584772815744,0.9463966020143013,-0.0012414631426159745,0.942586394508022,0.01800354662380107,2.9444389791664403,20
156,ER,29,0.3,121,20,21,1.05,False,0.9956675148953316,0.005928811938902511,0.998659081347197,1.0,-0.0005057267952763485,0.9480803939108746,0.009400553575637639,2.995732273553991,21
157,ER,29,0.3,138,20,20,1.0,True,0.9899834051265521,0.021929252551216114,0.9989392671577284,0.8962439271889452,-0.001955338694787627,0.9426038252678852,0.01893949395143546,2.9444389791664403,20
158,ER,29,0.3,114,20,20,1.0,True,0.9899727738864044,0.012806452475002117,0.9990198262275636,0.9463966020150019,-0.0014807071521158253,0.9413373631803404,0.020609449309826985,2.9444389791664403,20
159,ER,29,0.3,134,21,21,1.0,True,0.993968422229601,0.011631868129127485,0.999737206747759,0.9463966020150019,-0.0011709949564909499,0.9476319029733447,0.010599019551457325,2.995732273553991,21
160,ER,29,0.5,196,23,24,1.0434782608695652,False,0.9981284897981882,0.003187268859691821,0.9998705277322189,1.0,-0.0001684480663035114,0.9564645204704338,0.004287158488855746,3.1354942159291497,24
161,ER,29,0.5,208,23,23,1.0,True,0.9966686516253346,0.004311952109792169,0.9997935233190011,1.0,-0.0003383009707849781,0.9531948793792695,0.007702506332541643,3.091042453358316,23
162,ER,29,0.5,198,23,23,1.0,True,0.9945652668323395,0.011248994504088627,0.9998643523489924,0.9463966020150019,-0.0009767458819228676,0.9522552460852962,0.00943316263696604,3.091042453358316,23
163,ER,29,0.5,199,22,23,1.0454545454545454,False,0.9947105155071887,0.007540319709007915,0.9997838520035288,1.0,-0.0006874957303676209,0.9512369535071119,0.011301950532494096,3.091042453358316,23
164,ER,29,0.5,198,22,22,1.0,True,0.9933535829528942,0.010768540280677724,0.9993546060776248,0.9463966020150019,-0.000918470600256242,0.9491319645871528,0.01315894287870521,3.0445224377234217,22
165,ER,29,0.5,200,22,22,1.0,True,0.9929114114967312,0.012354593712157847,0.9997654659448642,0.9463966020150019,-0.001278648007640767,0.9486804554067341,0.013010002302153783,3.0445224377234217,22
166,ER,29,0.5,199,22,22,1.0,True,0.9867634319819661,0.02948185535969863,0.9997806692008382,0.8613571537416229,-0.0027484457026604524,0.9444648450969105,0.025682822332558575,3.0445224377234217,22
167,ER,29,0.5,215,22,23,1.0454545454545454,False,0.9946967621867597,0.007497954689842572,0.9997431522156103,1.0,-0.0007456041933081842,0.9512240849646814,0.011083004029934767,3.091042453358316,23
168,ER,29,0.5,201,23,23,1.0,True,0.9957356262827316,0.00552770771691656,0.9995800892185694,1.0,-0.00040555307995215136,0.9522664939084148,0.009805551417530464,3.091042453358316,23
169,ER,29,0.5,209,23,23,1.0,True,0.9964494719316519,0.003879387899382715,0.9996237405949385,1.0,-0.00037374346048919636,0.9529793906143709,0.007937451809604543,3.091042453358316,23
170,ER,29,0.7,281,25,25,1.0,True,0.9975376296083965,0.003959825931384604,0.9999591183892691,1.0,-0.0003527699357855586,0.9575384472406112,0.005013799753495332,3.178053830347946,25
171,ER,29,0.7,287,24,24,1.0,True,0.9947975310750596,0.011717922182172413,0.9999269571236563,0.9463966020150019,-0.0009793759503700131,0.9542491235930042,0.00855031254967996,3.1354942159291497,24
172,ER,29,0.7,280,25,25,1.0,True,0.9980256981699054,0.0036035865362979377,0.999926029837762,1.0,-0.00027177556242374753,0.95802717757315,0.0039262736132883065,3.178053830347946,25
173,ER,29,0.7,281,24,24,1.0,True,0.994382344590238,0.011304261449018504,0.9999340390888166,0.9463966020143013,-0.0010185715155018725,0.9538337895672564,0.009773601538453207,3.1354942159291497,24
174,ER,29,0.7,268,25,25,1.0,True,0.9980623988490155,0.0034175097305749226,0.9999097088572968,1.0,-0.00022167885405555374,0.9580642046718697,0.004092810012068128,3.178053830347946,25
175,ER,29,0.7,282,24,24,1.0,True,0.9950181871318936,0.010809576971200325,0.9998829620618677,0.9463966020150019,-0.0008759926562201118,0.9544706962136256,0.008549435033569594,3.1354942159291497,24
176,ER,29,0.7,274,25,25,1.0,True,0.9979007286700508,0.004152523383474386,0.9999455451669669,1.0,-0.00026328469792813095,0.9579018177667115,0.004446571891014702,3.178053830347946,25
177,ER,29,0.7,293,25,25,1.0,True,0.9979510749223004,0.003260804518864247,0.9999606647492576,1.0,-0.00023147146595175848,0.9579518616273154,0.004572494397451817,3.178053830347946,25
178,ER,29,0.7,275,24,24,1.0,True,0.9954442215550982,0.010792391147734311,0.9999171910574338,0.9463966020150019,-0.0008153882402882271,0.9548960175327555,0.007561188567906399,3.1354942159291497,24
179,ER,29,0.7,292,25,25,1.0,True,0.9974716603787122,0.0040227480202112195,0.9999760308402306,1.0,-0.0003679386285898613,0.9574721397619075,0.005100099749074184,3.178053830347946,25
180,ER,34,0.3,161,24,25,1.0416666666666667,False,0.9959761215923655,0.0039759497384774965,0.9987124618634878,1.0,-0.00025829573658138326,0.9560018723550955,0.010126796862576774,3.178053830347946,25
181,ER,34,0.3,165,25,25,1.0,True,0.9949498324883274,0.004849524040888527,0.9992748046843095,1.0,-0.0003597937560470324,0.9549643363946413,0.012948933538360054,3.178053830347946,25
182,ER,34,0.3,163,24,24,1.0,True,0.9923882714969731,0.011232366482044218,0.9983128503964271,0.9463966020150019,-0.0010206646120753528,0.9518734912384018,0.015441412117134519,3.1354942159291497,24
183,ER,34,0.3,155,24,24,1.0,True,0.9946083505497243,0.004540889766465337,0.9986180975563869,1.0,-0.00035035360301788793,0.9529704735172997,0.013982747790008201,3.1354942159291497,24
184,ER,34,0.3,173,24,24,1.0,True,0.994144982012971,0.007916730681277632,0.9988750459653154,1.0,-0.0005814521926032122,0.9525017518886935,0.013911015063862558,3.1354942159291497,24
185,ER,34,0.3,180,25,25,1.0,True,0.9953620615963914,0.004355093352097561,0.9992218510434212,1.0,-0.0002888731407677194,0.9553776245755229,0.012070057940617156,3.178053830347946,25
186,ER,34,0.3,177,25,25,1.0,True,0.9956464754088405,0.003615360411222935,0.9990207143945964,1.0,-0.0002329552640377012,0.9556660611209487,0.011505783900504035,3.178053830347946,25
187,ER,34,0.3,187,25,25,1.0,True,0.9931891478818764,0.007849647822134419,0.9993745681298162,1.0,-0.0007000327953204123,0.9532016565192801,0.016227691307386372,3.178053830347946,25
188,ER,34,0.3,148,23,23,1.0,True,0.9896699217087617,0.01303878689113727,0.998559900162509,0.9463966020150019,-0.0014333531708287698,0.9473882586179458,0.0218863023752738,3.091042453358316,23
189,ER,34,0.3,180,25,26,1.04,False,0.9947035690724372,0.010154422020597314,0.9993033539471798,0.9463966020150019,-0.0007108770525356571,0.9572862622270105,0.01032334793782254,3.2188758248681983,26
190,ER,34,0.5,279,27,28,1.037037037037037,False,0.9977726578156728,0.0024457492707658695,0.9997214836521581,1.0,-0.00014900991421799042,0.9620633456075984,0.005556572609562562,3.2958368660043296,28
191,ER,34,0.5,271,27,27,1.0,True,0.9943809215224803,0.010370449465587782,0.999884770732221,1.0,-0.0008400832020765118,0.9573460183607724,0.012011455462979307,3.2580965380214835,27
192,ER,34,0.5,281,27,27,1.0,True,0.9948391046713956,0.010331643202421581,0.9997283953272718,0.9463966020150019,-0.0007512120724131856,0.9587997528687607,0.009622414689167826,3.2580965380214835,27
193,ER,34,0.5,270,27,27,1.0,True,0.9951290074426332,0.010353910251544645,0.999781576872572,0.9463966020143013,-0.0007309966686668929,0.9590886707965801,0.008890597880324421,3.2580965380214835,27
194,ER,34,0.5,269,27,28,1.037037037037037,False,0.9973159831046153,0.005098510781685099,0.9998699827431895,1.0,-0.0003092176554571561,0.9616040191270584,0.005701637966489771,3.2958368660043296,28
195,ER,34,0.5,296,28,28,1.0,True,0.997016443131434,0.0050574878378038144,0.9998463624278194,1.0,-0.0003664107186286289,0.9613049009452227,0.006356735361508016,3.2958368660043296,28
196,ER,34,0.5,287,28,28,1.0,True,0.9966469746953434,0.005898011468942909,0.9998336008398184,1.0,-0.0004056506056089755,0.9609356603946324,0.007048147690877784,3.2958368660043296,28
197,ER,34,0.5,293,28,28,1.0,True,0.9973463435671898,0.0035554751575350395,0.9998847701298234,1.0,-0.0002580807068733597,0.9616341155291571,0.0062325794164178935,3.2958368660043296,28
198,ER,34,0.5,266,27,27,1.0,True,0.9963193664117599,0.005817989428892804,0.9998054154796733,1.0,-0.0004574798629708519,0.959285932791766,0.007996960716657203,3.2580965380214835,27
199,ER,34,0.5,284,27,27,1.0,True,0.9949715906981264,0.009400028703039262,0.9998735433509346,1.0,-0.0007085555350304964,0.9579368954508868,0.010687470497238012,3.2580965380214835,27
200,ER,34,0.7,387,29,29,1.0,True,0.997404320111624,0.004992939801106705,0.9999464514024647,1.0,-0.0003243362387542346,0.9629224847426161,0.005375531688521418,3.332204510175204,29
201,ER,34,0.7,386,29,29,1.0,True,0.9957648233484592,0.01107551380904712,0.9999761537164035,0.9463966020143013,-0.0007077897278084706,0.9622066723875851,0.006900365529422311,3.332204510175204,29
202,ER,34,0.7,389,30,30,1.0,True,0.9986086269954275,0.0026135795133894486,0.9999594385087901,1.0,-0.00012930421136041185,0.9652759696869477,0.0031542103740342313,3.367295829986472,30
203,ER,34,0.7,390,30,30,1.0,True,0.9983968563582047,0.003702830280204226,0.9999808780628707,1.0,-0.00017386191488299242,0.9650638417238235,0.0034590101542039723,3.367295829986472,30
204,ER,34,0.7,371,29,30,1.0344827586206897,False,0.9982594368808049,0.00316387511881606,0.9999685902220675,1.0,-0.00018875760343993456,0.9649266270437704,0.0038684662392132778,3.367295829986472,30
205,ER,34,0.7,403,30,30,1.0,True,0.99835899577137,0.0037532224738115213,0.9999766953820235,1.0,-0.00018403468416414073,0.965026050848336,0.003540766962979337,3.367295829986472,30
206,ER,34,0.7,392,30,30,1.0,True,0.9984581394102153,0.0036914224625747686,0.9999686321842153,1.0,-0.00016782054134924877,0.9651253288738117,0.0033242456208159555,3.367295829986472,30
207,ER,34,0.7,404,29,30,1.0344827586206897,False,0.9983886052682698,0.003197865533204547,0.999977876936999,1.0,-0.00019570976389940176,0.9650556406526535,0.0033335047591793927,3.367295829986472,30
208,ER,34,0.7,386,29,29,1.0,True,0.9962622841602646,0.007023914700431247,0.9999657936833732,1.0,-0.0005384173152060403,0.9617801153036548,0.007456253500842929,3.332204510175204,29
209,ER,34,0.7,402,30,30,1.0,True,0.9968944800848654,0.009767399255459006,0.9999825174076211,0.9463966020150019,-0.0005130226284014894,0.9644548280944882,0.004709258206660323,3.367295829986472,30
210,ER,39,0.3,216,29,29,1.0,True,0.9950861187619517,0.005088145953539085,0.9988319921808284,1.0,-0.0003579168771893925,0.9606234982071097,0.012191920439404137,3.332204510175204,29
211,ER,39,0.3,219,28,28,1.0,True,0.9922735567142805,0.018826951854195695,0.9989361677366194,0.8962439271876254,-0.0010504781845671236,0.9584310550192049,0.015907686096816,3.2958368660043296,28
212,ER,39,0.3,217,27,27,1.0,True,0.9914471384340077,0.012594734818262393,0.9985182199112115,0.9463966020143013,-0.0010254928755019082,0.955430197287239,0.018760086118137103,3.2580965380214835,27
213,ER,39,0.3,222,28,29,1.0357142857142858,False,0.9949605476906184,0.005775110869310808,0.9990947843827828,1.0,-0.0003693719665616356,0.9604933962357428,0.013118601222511288,3.332204510175204,29
214,ER,39,0.3,229,29,29,1.0,True,0.9947479918281344,0.009925372813475511,0.9995618234411294,0.9463966020143013,-0.0006523727439057053,0.9611969844926961,0.010855749597912603,3.332204510175204,29
215,ER,39,0.3,228,29,30,1.0344827586206897,False,0.9963759108117782,0.005741363236614517,0.9991662504258485,1.0,-0.00030989715729252016,0.9630564733046809,0.00853904647518946,3.367295829986472,30
216,ER,39,0.3,223,29,29,1.0,True,0.994493789280794,0.007262810801676092,0.9995110950459875,1.0,-0.0005322500590318303,0.960019460055863,0.012966593094266949,3.332204510175204,29
217,ER,39,0.3,250,30,30,1.0,True,0.99618852530492,0.005476950799697147,0.9996510991045611,1.0,-0.00037650902872961425,0.9628610069865107,0.008725328952908114,3.367295829986472,30
218,ER,39,0.3,200,28,29,1.0357142857142858,False,0.9940070311747347,0.010095136008685154,0.999073918304179,0.9463966020150019,-0.0006650852707040123,0.9604644359968179,0.01247268412289015,3.332204510175204,29
219,ER,39,0.3,243,30,30,1.0,True,0.9937153963603034,0.01141718711454905,0.999635510101035,0.9463966020143013,-0.000842695579552062,0.9612815278250477,0.012417064257865745,3.367295829986472,30
220,ER,39,0.5,376,31,31,1.0,True,0.9927203694317371,0.013034904942679526,0.9998505928884065,0.9463966020143013,-0.0010091040353896793,0.9613292856429839,0.014626075704268502,3.401197381662154,31
221,ER,39,0.5,359,32,32,1.0,True,0.9956830597802432,0.009824530947097416,0.9998865841032029,0.9463966020143013,-0.0005847940926357048,0.9652723849971572,0.007938123565191057,3.4339872044851467,32
222,ER,39,0.5,374,32,32,1.0,True,0.9961582186285314,0.009482829826054794,0.9998353059661974,0.9463966020150019,-0.000501848996516743,0.9657483450663251,0.007207439165680315,3.4339872044851467,32
223,ER,39,0.5,376,31,31,1.0,True,0.9927183609246008,0.019614073739656176,0.9998251008949349,0.8962439271876254,-0.0011307528729798356,0.9621366024071398,0.013394275345459988,3.401197381662154,31
224,ER,39,0.5,365,32,33,1.03125,False,0.997884049648616,0.0033087176644311265,0.9999152874628198,1.0,-0.00019679369334826724,0.9675823028688761,0.0050512700556894306,3.4657359027997248,33
225,ER,39,0.5,381,33,33,1.0,True,0.9980126073517905,0.0035000702634205468,0.9998778312869027,1.0,-0.0001548053434078011,0.9677114280898677,0.004739796985061996,3.4657359027997248,33
226,ER,39,0.5,379,32,33,1.03125,False,0.997931062258485,0.0031601469679070774,0.9999450979581748,1.0,-0.00020860064806106282,0.967628863804573,0.004679733314888016,3.4657359027997248,33
227,ER,39,0.5,391,32,32,1.0,True,0.995453408881156,0.010494376294736898,0.9998475176207834,0.9463966020150019,-0.0005850852906654973,0.9650433445118469,0.008514939078738001,3.4339872044851467,32
228,ER,39,0.5,347,32,33,1.03125,False,0.9981297420559408,0.002471111891861102,0.9998051239297546,1.0,-0.00013098070094553176,0.9678296644206416,0.004688071844234279,3.4657359027997248,33
229,ER,39,0.5,382,32,32,1.0,True,0.9956463476156501,0.010227691890709708,0.9999196874639956,0.9463966020150019,-0.0006020318974004592,0.9652351555925409,0.00785067987580592,3.4339872044851467,32
230,ER,39,0.7,524,34,34,1.0,True,0.9968488725376303,0.009308520600750473,0.9999675056556276,0.9463966020150019,-0.00043892636484680063,0.9682258709542386,0.005170623074904453,3.4965075614664793,34
231,ER,39,0.7,508,34,34,1.0,True,0.9969912110174649,0.009211622296339168,0.9999820405975691,0.9463966020143013,-0.0004015334088946884,0.9683679956849373,0.005241016478074952,3.4965075614664793,34
232,ER,39,0.7,523,34,34,1.0,True,0.9952186972827607,0.017799934293061363,0.9999808210417894,0.8962439271880653,-0.0007425176457806295,0.9673330392205571,0.0078113644230878,3.4965075614664793,34
233,ER,39,0.7,521,34,34,1.0,True,0.9965253243941556,0.010327578017968648,0.9999660401955665,0.9463966020150019,-0.0005110442491830406,0.9679023443616475,0.0056017036041539825,3.4965075614664793,34
234,ER,39,0.7,504,34,35,1.0294117647058822,False,0.9987237248715122,0.0025559855655260316,0.9999797696830225,1.0,-0.00012751918743581997,0.9701525853046119,0.002853722092875709,3.5263605246161633,35
235,ER,39,0.7,525,34,34,1.0,True,0.9961361261367014,0.010161650461081575,0.9999846371855586,0.9463966020150019,-0.0005475109889511302,0.9675128726190461,0.006496693520804258,3.4965075614664793,34
236,ER,39,0.7,529,35,35,1.0,True,0.9983852834666918,0.004515241206526468,0.9999893015079901,1.0,-0.00019932995169181654,0.9698140077308635,0.0031118875790011203,3.5263605246161633,35
237,ER,39,0.7,530,34,35,1.0294117647058822,False,0.9985096570504415,0.004465409018976947,0.9999807960951772,1.0,-0.00017049884435569497,0.9699385028205104,0.0029195523730025925,3.5263605246161633,35
238,ER,39,0.7,512,34,34,1.0,True,0.9969282518713138,0.009266665535010795,0.9999791748136225,0.9463966020143013,-0.0004287260622375858,0.9683050786826677,0.005161376109095498,3.4965075614664793,34
239,ER,39,0.7,528,35,35,1.0,True,0.9973777245090927,0.00904646538135802,0.9999856975159899,0.9463966020150019,-0.00036549317033987967,0.9695722630872213,0.004083176066923755,3.5263605246161633,35
240,ER,44,0.3,285,33,33,1.0,True,0.9948321647901244,0.006656803393814328,0.9994229955916404,1.0,-0.0004937323997063239,0.9645378769781298,0.012567662514944261,3.4657359027997248,33
241,ER,44,0.3,265,33,33,1.0,True,0.9959314580861384,0.004091067930873802,0.9993084450364496,1.0,-0.0002399710393093011,0.9656389058886163,0.010933984266814033,3.4657359027997248,33
242,ER,44,0.3,265,32,33,1.03125,False,0.9953325577522808,0.004448352627079694,0.9991779682610369,1.0,-0.0003196316462431755,0.9650419824755985,0.012142088935685323,3.4657359027997248,33
243,ER,44,0.3,287,34,34,1.0,True,0.9961822665591801,0.004340033601928095,0.9995678923432783,1.0,-0.0003061485685251359,0.9667768563776612,0.009533038382704565,3.4965075614664793,34
244,ER,44,0.3,289,32,33,1.03125,False,0.9941408040303709,0.009277227781062151,0.9989136055493957,0.9463966020150019,-0.0005521100475357223,0.9646664069460619,0.013084940487187861,3.4657359027997248,33
245,ER,44,0.3,294,33,33,1.0,True,0.9946592804737876,0.009352901879333282,0.9994724754799562,0.9463966020150019,-0.0005497923542146115,0.9651764156632578,0.011828542007252836,3.4657359027997248,33
246,ER,44,0.3,296,34,34,1.0,True,0.9932932893619406,0.011039619396195615,0.9996173838235214,0.9463966020143013,-0.0006964808320543581,0.9646754366290314,0.014698577899397235,3.4965075614664793,34
247,ER,44,0.3,319,35,35,1.0,True,0.9964506539907989,0.007481682503557797,0.9997261390805948,1.0,-0.0003560994367601563,0.967883137718219,0.008036293878141684,3.5263605246161633,35
248,ER,44,0.3,264,33,33,1.0,True,0.9947459494336766,0.008161791516000405,0.9996111261559703,1.0,-0.0004991338265195355,0.964448811158586,0.013063197955253673,3.4657359027997248,33
249,ER,44,0.3,313,34,34,1.0,True,0.9947696007024476,0.009834119541196397,0.9995591783742016,0.9463966020150019,-0.0005652117266362156,0.9661526039320182,0.010900027085593992,3.4965075614664793,34
250,ER,44,0.5,487,37,37,1.0,True,0.9964208550694161,0.006907335138618327,0.9999130792162891,1.0,-0.0004012812352548964,0.9693950026475746,0.007721639262817231,3.583518938456111,37
251,ER,44,0.5,448,36,37,1.0277777777777777,False,0.9976740725633994,0.004216711957706681,0.9997524746898518,1.0,-0.0002033833688128561,0.9706503904729961,0.005330250073109408,3.583518938456111,37
252,ER,44,0.5,466,37,38,1.027027027027027,False,0.9979157119746057,0.00456770483373891,0.9999441080456026,1.0,-0.00021256841502239194,0.9716006579213742,0.004387071725184558,3.610917912644226,38
253,ER,44,0.5,481,37,37,1.0,True,0.9967458185875661,0.008787605999249739,0.9999144767409417,0.9463966020150019,-0.0003773101766669383,0.9704443175232969,0.005995263417674791,3.583518938456111,37
254,ER,44,0.5,463,37,37,1.0,True,0.9965147228218298,0.009118293854982586,0.9998597434082148,0.9463966020150019,-0.00040467083439085425,0.9702139613971917,0.006386004566984798,3.583518938456111,37
255,ER,44,0.5,492,37,37,1.0,True,0.997028245430921,0.008710443618195014,0.9999151292582705,0.9463966020143013,-0.0003384695724542525,0.9707267355488592,0.005549413490340919,3.583518938456111,37
256,ER,44,0.5,484,38,38,1.0,True,0.9980995448639646,0.0036401716143128716,0.9999646312164396,1.0,-0.00017043995741761105,0.9717842207690114,0.004447764603692231,3.610917912644226,38
257,ER,44,0.5,506,37,37,1.0,True,0.995663952852286,0.010071538272287062,0.9999258146955871,0.9463966020150019,-0.0005404601243393225,0.9693622985724133,0.00797043868867334,3.583518938456111,37
258,ER,44,0.5,468,37,37,1.0,True,0.9976991788761419,0.003646426654805904,0.9999173155279166,1.0,-0.00021175690438372618,0.9706732692068456,0.005258612299971499,3.583518938456111,37
259,ER,44,0.5,490,37,37,1.0,True,0.9966955697108159,0.008861744038085997,0.9998781914978503,0.9463966020150019,-0.00038452121488702465,0.9703945589876691,0.006058883675181703,3.583518938456111,37
260,ER,44,0.7,672,39,40,1.0256410256410255,False,0.9989281955614701,0.0021831293423090667,0.9999851908269607,1.0,-9.514670120352328e-05,0.9739283806761329,0.002480243759754674,3.6635616461296423,40
261,ER,44,0.7,638,39,39,1.0,True,0.998040878344976,0.0043270913255311185,0.999973915656644,1.0,-0.00021735818192722382,0.9724001871186086,0.0040433820278913376,3.637586159726386,39
262,ER,44,0.7,665,39,39,1.0,True,0.9967963904605602,0.00909954419201103,0.9999933389867833,0.9463966020150019,-0.00041394168600743014,0.9718426732682293,0.005384200537190705,3.637586159726386,39
263,ER,44,0.7,661,40,40,1.0,True,0.9988342633753572,0.002646514282475748,0.9999880935623678,1.0,-0.00011404945026423352,0.9738344122058276,0.002560494965462115,3.6635616461296423,40
264,ER,44,0.7,635,38,38,1.0,True,0.9963416694148131,0.00960645953108476,0.9999661006485114,0.9463966020150019,-0.0004622501816000848,0.9707316338534512,0.006450347188590414,3.610917912644226,38
265,ER,44,0.7,672,39,39,1.0,True,0.9979905119739939,0.004028588811115166,0.9999889089367496,1.0,-0.00019524273210822372,0.9723496285260868,0.004605830467111017,3.637586159726386,39
266,ER,44,0.7,675,39,39,1.0,True,0.9977679915284344,0.004851411572432727,0.9999834555971535,1.0,-0.0002464378011900082,0.9721271779951374,0.004564721008232657,3.637586159726386,39
267,ER,44,0.7,673,39,39,1.0,True,0.9972773713073935,0.00874759178912165,0.9999861101883869,0.9463966020150019,-0.00034820887663914417,0.9723237467919654,0.00441756581894803,3.637586159726386,39
268,ER,44,0.7,665,39,39,1.0,True,0.9973878421515385,0.008756211453791095,0.9999763336496665,0.9463966020143013,-0.00032509629750419113,0.9724343429763596,0.004247624789962312,3.637586159726386,39
269,ER,44,0.7,678,39,39,1.0,True,0.9965587199314674,0.009853300761093805,0.9999863453509802,0.9463966020143013,-0.00045046695194205953,0.9716050924011429,0.005690634781706277,3.637586159726386,39
270,ER,49,0.3,347,38,39,1.0263157894736843,False,0.9969503002470285,0.003523562400416047,0.9995408472582927,1.0,-0.0001432033095810575,0.9713151611796145,0.008536263497788231,3.637586159726386,39
271,ER,49,0.3,334,37,39,1.054054054054054,False,0.995938782579494,0.008569141997316692,0.9995200522097704,1.0,-0.00028576683670910414,0.9703039101152661,0.010437327420238816,3.637586159726386,39
272,ER,49,0.3,341,37,37,1.0,True,0.9942835897918012,0.01048679336954422,0.999678253707681,0.9463966020143013,-0.0006217493459715668,0.9679852809306929,0.012058875282532489,3.583518938456111,37
273,ER,49,0.3,355,38,38,1.0,True,0.9932756992868826,0.010090112787876679,0.9996494839993584,0.9463966020150019,-0.0006566130306920876,0.9676698297340621,0.015243664713102208,3.610917912644226,38
274,ER,49,0.3,351,38,38,1.0,True,0.9962571982761832,0.003786416256366064,0.9996253501462727,1.0,-0.0002286509872418677,0.9699463384058372,0.010347153035988797,3.610917912644226,38
275,ER,49,0.3,374,39,39,1.0,True,0.9966867088512157,0.005028845511486635,0.9996583416839557,1.0,-0.00028714568364000115,0.9710500634450113,0.007942907681608217,3.637586159726386,39
276,ER,49,0.3,365,37,38,1.027027027027027,False,0.9953780249104826,0.0070952990735288265,0.9995804417550427,1.0,-0.0003819461100818315,0.9690677559400216,0.011610543897991592,3.610917912644226,38
277,ER,49,0.3,392,39,39,1.0,True,0.9956874712532845,0.008900605052050507,0.9996925017034113,0.9463966020150019,-0.0004294327715663504,0.9707376109492021,0.009045030821245786,3.637586159726386,39
278,ER,49,0.3,330,37,37,1.0,True,0.9955808990412007,0.005054629502866405,0.9995202485340944,1.0,-0.0003570628146171321,0.9685603551420915,0.011285192840927806,3.583518938456111,37
279,ER,49,0.3,366,38,38,1.0,True,0.9937926482343777,0.010752673666115143,0.9997586015601941,0.9463966020150019,-0.0006653853270861981,0.9681853429241781,0.01343803856477373,3.610917912644226,38
280,ER,49,0.5,587,41,42,1.024390243902439,False,0.9964997719452958,0.008634831935781797,0.9999280933821497,1.0,-0.00034896962485078843,0.9726911041669368,0.00746602005079721,3.713572066704311,42
281,ER,49,0.5,562,41,41,1.0,True,0.9968605726909673,0.005266782441390725,0.9999588492242456,1.0,-0.0003087134374025433,0.972470830627257,0.007276952222857424,3.6888794541139402,41
282,ER,49,0.5,582,41,42,1.024390243902439,False,0.9969196361037143,0.008599897189955151,0.9999191967534874,0.9463966020150019,-0.00033980754065539314,0.973749209927899,0.005626826920295216,3.713572066704311,42
283,ER,49,0.5,600,42,42,1.0,True,0.9977909951421299,0.0036776866115573767,0.9999155348633032,1.0,-0.00017623749811328414,0.9739824768699475,0.005394608068776359,3.713572066704311,42
284,ER,49,0.5,581,41,41,1.0,True,0.9965582561913452,0.008872673989601568,0.9999533241306792,0.9463966020150019,-0.0003892970965220474,0.9728222814822516,0.0064262686234214245,3.6888794541139402,41
285,ER,49,0.5,614,42,43,1.0238095238095237,False,0.9984513714509732,0.002994651059004752,0.999944764921449,1.0,-0.00012943028254223542,0.9751961997658402,0.0035279487159830627,3.7376696182833657,43
286,ER,49,0.5,592,41,41,1.0,True,0.9954906495533918,0.010210182292527072,0.999947144680478,0.9463966020150019,-0.0005137510091506586,0.971754750203447,0.008703796308746261,3.6888794541139402,41
287,ER,49,0.5,620,41,41,1.0,True,0.9958861575535823,0.009556226136751727,0.9999274856387824,0.9463966020143013,-0.00046987436391249737,0.9721504979480567,0.007971120692602461,3.6888794541139402,41
288,ER,49,0.5,592,41,41,1.0,True,0.9963293129846529,0.00852480081321296,0.9999139072169667,0.9463966020150019,-0.000376848686971029,0.9725938189696289,0.007376243530883025,3.6888794541139402,41
289,ER,49,0.5,586,41,41,1.0,True,0.9964896293124053,0.009256039599977216,0.9999411265143343,0.9463966020150019,-0.0003940139449389632,0.9727538033547304,0.0065024744650503605,3.6888794541139402,41
