t,V,graph_type,identical
0.01,50,ER,True
0.01,50,ER,True
0.01,50,ER,True
0.01,50,ER,True
0.01,50,BA,True
0.01,50,BA,True
0.01,50,BA,True
0.01,50,BA,True
0.01,50,BA,True
0.01,50,BA,True
0.01,50,BA,True
0.01,50,BA,True
0.01,50,BA,True
0.01,50,BA,True
0.01,50,REG,True
0.01,50,REG,True
0.01,50,REG,False
0.01467799267622069,4,ER,True
0.01467799267622069,4,ER,True
0.01467799267622069,4,ER,True
0.01467799267622069,4,ER,True
0.01467799267622069,4,ER,True
0.01467799267622069,4,ER,True
0.01467799267622069,4,ER,True
0.01467799267622069,4,ER,True
0.01467799267622069,4,ER,True
0.01467799267622069,4,ER,True
0.01467799267622069,4,BA,True
0.01467799267622069,4,BA,True
0.01467799267622069,4,BA,True
0.01467799267622069,4,BA,True
0.01467799267622069,4,BA,True
0.01467799267622069,4,BA,True
0.01467799267622069,4,BA,True
0.01467799267622069,4,BA,True
0.01467799267622069,4,BA,True
0.01467799267622069,4,BA,True
0.01467799267622069,4,REG,True
0.01467799267622069,10,ER,True
0.01467799267622069,10,ER,True
0.01467799267622069,10,ER,True
0.01467799267622069,10,ER,True
0.01467799267622069,10,ER,True
0.01467799267622069,10,ER,True
0.01467799267622069,10,ER,True
0.01467799267622069,10,ER,True
0.01467799267622069,10,ER,True
0.01467799267622069,10,ER,True
0.01467799267622069,10,BA,True
0.01467799267622069,10,BA,True
0.01467799267622069,10,BA,True
0.01467799267622069,10,BA,True
0.01467799267622069,10,BA,True
0.01467799267622069,10,BA,True
0.01467799267622069,10,BA,True
0.01467799267622069,10,BA,True
0.01467799267622069,10,BA,True
0.01467799267622069,10,BA,True
0.01467799267622069,10,REG,True
0.01467799267622069,10,REG,True
0.01467799267622069,20,ER,True
0.01467799267622069,20,ER,True
0.01467799267622069,20,ER,True
0.01467799267622069,20,ER,True
0.01467799267622069,20,ER,True
0.01467799267622069,20,ER,True
0.01467799267622069,20,ER,True
0.01467799267622069,20,ER,True
0.01467799267622069,20,ER,True
0.01467799267622069,20,ER,True
0.01467799267622069,20,BA,True
0.01467799267622069,20,BA,True
0.01467799267622069,20,BA,True
0.01467799267622069,20,BA,True
0.01467799267622069,20,BA,True
0.01467799267622069,20,BA,True
0.01467799267622069,20,BA,True
0.01467799267622069,20,BA,True
0.01467799267622069,20,BA,True
0.01467799267622069,20,BA,True
0.01467799267622069,20,REG,True
0.01467799267622069,20,REG,True
0.01467799267622069,20,REG,True
0.01467799267622069,30,ER,True
0.01467799267622069,30,ER,True
0.01467799267622069,30,ER,True
0.01467799267622069,30,ER,True
0.01467799267622069,30,ER,True
0.01467799267622069,30,ER,True
0.01467799267622069,30,ER,True
0.01467799267622069,30,ER,True
0.01467799267622069,30,ER,True
0.01467799267622069,30,ER,True
0.01467799267622069,30,BA,True
0.01467799267622069,30,BA,True
0.01467799267622069,30,BA,True
0.01467799267622069,30,BA,True
0.01467799267622069,30,BA,True
0.01467799267622069,30,BA,True
0.01467799267622069,30,BA,True
0.01467799267622069,30,BA,True
0.01467799267622069,30,BA,True
0.01467799267622069,30,BA,True
0.01467799267622069,30,REG,True
0.01467799267622069,30,REG,False
0.01467799267622069,30,REG,True
0.01467799267622069,40,ER,True
0.01467799267622069,40,ER,True
0.01467799267622069,40,ER,True
0.01467799267622069,40,ER,True
0.01467799267622069,40,ER,True
0.01467799267622069,40,ER,True
0.01467799267622069,40,ER,True
0.01467799267622069,40,ER,True
0.01467799267622069,40,ER,True
0.01467799267622069,40,ER,True
0.01467799267622069,40,BA,True
0.01467799267622069,40,BA,True
0.01467799267622069,40,BA,True
0.01467799267622069,40,BA,True
0.01467799267622069,40,BA,True
0.01467799267622069,40,BA,True
0.01467799267622069,40,BA,True
0.01467799267622069,40,BA,True
0.01467799267622069,40,BA,True
0.01467799267622069,40,BA,True
0.01467799267622069,40,REG,True
0.01467799267622069,40,REG,False
0.01467799267622069,40,REG,True
0.01467799267622069,50,ER,True
0.01467799267622069,50,ER,True
0.01467799267622069,50,ER,True
0.01467799267622069,50,ER,True
0.01467799267622069,50,ER,True
0.01467799267622069,50,ER,True
0.01467799267622069,50,ER,True
0.01467799267622069,50,ER,True
0.01467799267622069,50,ER,True
0.01467799267622069,50,ER,True
0.01467799267622069,50,BA,True
0.01467799267622069,50,BA,True
0.01467799267622069,50,BA,True
0.01467799267622069,50,BA,True
0.01467799267622069,50,BA,True
0.01467799267622069,50,BA,True
0.01467799267622069,50,BA,True
0.01467799267622069,50,BA,True
0.01467799267622069,50,BA,True
0.01467799267622069,50,BA,True
0.01467799267622069,50,REG,True
0.01467799267622069,50,REG,True
0.01467799267622069,50,REG,False
0.021544346900318832,4,ER,True
0.021544346900318832,4,ER,True
0.021544346900318832,4,ER,True
0.021544346900318832,4,ER,True
0.021544346900318832,4,ER,True
0.021544346900318832,4,ER,True
0.021544346900318832,4,ER,True
0.021544346900318832,4,ER,True
0.021544346900318832,4,ER,True
0.021544346900318832,4,ER,True
0.021544346900318832,4,BA,True
0.021544346900318832,4,BA,True
0.021544346900318832,4,BA,True
0.021544346900318832,4,BA,True
0.021544346900318832,4,BA,True
0.021544346900318832,4,BA,True
0.021544346900318832,4,BA,True
0.021544346900318832,4,BA,True
0.021544346900318832,4,BA,True
0.021544346900318832,4,BA,True
0.021544346900318832,4,REG,True
0.021544346900318832,10,ER,True
0.021544346900318832,10,ER,True
0.021544346900318832,10,ER,True
0.021544346900318832,10,ER,True
0.021544346900318832,10,ER,True
0.021544346900318832,10,ER,True
0.021544346900318832,10,ER,True
0.021544346900318832,10,ER,True
0.021544346900318832,10,ER,True
0.021544346900318832,10,ER,True
0.021544346900318832,10,BA,True
0.021544346900318832,10,BA,True
0.021544346900318832,10,BA,True
0.021544346900318832,10,BA,True
0.021544346900318832,10,BA,True
0.021544346900318832,10,BA,True
0.021544346900318832,10,BA,True
0.021544346900318832,10,BA,True
0.021544346900318832,10,BA,True
0.021544346900318832,10,BA,True
0.021544346900318832,10,REG,True
0.021544346900318832,10,REG,True
0.021544346900318832,20,ER,True
0.021544346900318832,20,ER,False
0.021544346900318832,20,ER,True
0.021544346900318832,20,ER,True
0.021544346900318832,20,ER,True
0.021544346900318832,20,ER,True
0.021544346900318832,20,ER,True
0.021544346900318832,20,ER,True
0.021544346900318832,20,ER,True
0.021544346900318832,20,ER,True
0.021544346900318832,20,BA,True
0.021544346900318832,20,BA,True
0.021544346900318832,20,BA,True
0.021544346900318832,20,BA,True
0.021544346900318832,20,BA,True
0.021544346900318832,20,BA,True
0.021544346900318832,20,BA,True
0.021544346900318832,20,BA,True
0.021544346900318832,20,BA,True
0.021544346900318832,20,BA,True
0.021544346900318832,20,REG,True
0.021544346900318832,20,REG,True
0.021544346900318832,20,REG,True
0.021544346900318832,30,ER,True
0.021544346900318832,30,ER,True
0.021544346900318832,30,ER,True
0.021544346900318832,30,ER,True
0.021544346900318832,30,ER,True
0.021544346900318832,30,ER,True
0.021544346900318832,30,ER,True
0.021544346900318832,30,ER,True
0.021544346900318832,30,ER,True
0.021544346900318832,30,ER,True
0.021544346900318832,30,BA,True
0.021544346900318832,30,BA,True
0.021544346900318832,30,BA,True
0.021544346900318832,30,BA,True
0.021544346900318832,30,BA,True
0.021544346900318832,30,BA,True
0.021544346900318832,30,BA,True
0.021544346900318832,30,BA,True
0.021544346900318832,30,BA,True
0.021544346900318832,30,BA,True
0.021544346900318832,30,REG,True
0.021544346900318832,30,REG,False
0.021544346900318832,30,REG,True
0.021544346900318832,40,ER,True
0.021544346900318832,40,ER,True
0.021544346900318832,40,ER,True
0.021544346900318832,40,ER,True
0.021544346900318832,40,ER,True
0.021544346900318832,40,ER,True
0.021544346900318832,40,ER,True
0.021544346900318832,40,ER,True
0.021544346900318832,40,ER,True
0.021544346900318832,40,ER,True
0.021544346900318832,40,BA,True
0.021544346900318832,40,BA,True
0.021544346900318832,40,BA,True
0.021544346900318832,40,BA,True
0.021544346900318832,40,BA,True
0.021544346900318832,40,BA,True
0.021544346900318832,40,BA,True
0.021544346900318832,40,BA,True
0.021544346900318832,40,BA,True
0.021544346900318832,40,BA,True
0.021544346900318832,40,REG,True
0.021544346900318832,40,REG,False
0.021544346900318832,40,REG,True
0.021544346900318832,50,ER,True
0.021544346900318832,50,ER,True
0.021544346900318832,50,ER,True
0.021544346900318832,50,ER,True
0.021544346900318832,50,ER,True
0.021544346900318832,50,ER,True
0.021544346900318832,50,ER,True
0.021544346900318832,50,ER,True
0.021544346900318832,50,ER,True
0.021544346900318832,50,ER,True
0.021544346900318832,50,BA,True
0.021544346900318832,50,BA,True
0.021544346900318832,50,BA,True
0.021544346900318832,50,BA,True
0.021544346900318832,50,BA,True
0.021544346900318832,50,BA,True
0.021544346900318832,50,BA,True
0.021544346900318832,50,BA,True
0.021544346900318832,50,BA,True
0.021544346900318832,50,BA,True
0.021544346900318832,50,REG,True
0.021544346900318832,50,REG,True
0.021544346900318832,50,REG,False
0.03162277660168379,4,ER,True
0.03162277660168379,4,ER,True
0.03162277660168379,4,ER,True
0.03162277660168379,4,ER,True
0.03162277660168379,4,ER,True
0.03162277660168379,4,ER,True
0.03162277660168379,4,ER,True
0.03162277660168379,4,ER,True
0.03162277660168379,4,ER,True
0.03162277660168379,4,ER,True
0.03162277660168379,4,BA,True
0.03162277660168379,4,BA,True
0.03162277660168379,4,BA,True
0.03162277660168379,4,BA,True
0.03162277660168379,4,BA,True
0.03162277660168379,4,BA,True
0.03162277660168379,4,BA,True
0.03162277660168379,4,BA,True
0.03162277660168379,4,BA,True
0.03162277660168379,4,BA,True
0.03162277660168379,4,REG,True
0.03162277660168379,10,ER,True
0.03162277660168379,10,ER,True
0.03162277660168379,10,ER,True
0.03162277660168379,10,ER,True
0.03162277660168379,10,ER,True
0.03162277660168379,10,ER,True
0.03162277660168379,10,ER,True
0.03162277660168379,10,ER,True
0.03162277660168379,10,ER,True
0.03162277660168379,10,ER,True
0.03162277660168379,10,BA,True
0.03162277660168379,10,BA,True
0.03162277660168379,10,BA,True
0.03162277660168379,10,BA,True
0.03162277660168379,10,BA,True
0.03162277660168379,10,BA,True
0.03162277660168379,10,BA,True
0.03162277660168379,10,BA,True
0.03162277660168379,10,BA,True
0.03162277660168379,10,BA,True
0.03162277660168379,10,REG,True
0.03162277660168379,10,REG,True
0.03162277660168379,20,ER,True
0.03162277660168379,20,ER,True
0.03162277660168379,20,ER,True
0.03162277660168379,20,ER,True
0.03162277660168379,20,ER,True
0.03162277660168379,20,ER,True
0.03162277660168379,20,ER,True
0.03162277660168379,20,ER,True
0.03162277660168379,20,ER,True
0.03162277660168379,20,ER,True
0.03162277660168379,20,BA,True
0.03162277660168379,20,BA,True
0.03162277660168379,20,BA,True
0.03162277660168379,20,BA,True
0.03162277660168379,20,BA,True
0.03162277660168379,20,BA,True
0.03162277660168379,20,BA,True
0.03162277660168379,20,BA,True
0.03162277660168379,20,BA,True
0.03162277660168379,20,BA,True
0.03162277660168379,20,REG,True
0.03162277660168379,20,REG,True
0.03162277660168379,20,REG,True
0.03162277660168379,30,ER,True
0.03162277660168379,30,ER,True
0.03162277660168379,30,ER,True
0.03162277660168379,30,ER,True
0.03162277660168379,30,ER,True
0.03162277660168379,30,ER,True
0.03162277660168379,30,ER,True
0.03162277660168379,30,ER,True
0.03162277660168379,30,ER,True
0.03162277660168379,30,ER,True
0.03162277660168379,30,BA,True
0.03162277660168379,30,BA,True
0.03162277660168379,30,BA,True
0.03162277660168379,30,BA,True
0.03162277660168379,30,BA,True
0.03162277660168379,30,BA,True
0.03162277660168379,30,BA,True
0.03162277660168379,30,BA,True
0.03162277660168379,30,BA,True
0.03162277660168379,30,BA,True
0.03162277660168379,30,REG,True
0.03162277660168379,30,REG,False
0.03162277660168379,30,REG,True
0.03162277660168379,40,ER,True
0.03162277660168379,40,ER,True
0.03162277660168379,40,ER,True
0.03162277660168379,40,ER,True
0.03162277660168379,40,ER,True
0.03162277660168379,40,ER,True
0.03162277660168379,40,ER,True
0.03162277660168379,40,ER,True
0.03162277660168379,40,ER,True
0.03162277660168379,40,ER,True
0.03162277660168379,40,BA,True
0.03162277660168379,40,BA,True
0.03162277660168379,40,BA,True
0.03162277660168379,40,BA,True
0.03162277660168379,40,BA,True
0.03162277660168379,40,BA,True
0.03162277660168379,40,BA,True
0.03162277660168379,40,BA,True
0.03162277660168379,40,BA,True
0.03162277660168379,40,BA,True
0.03162277660168379,40,REG,True
0.03162277660168379,40,REG,False
0.03162277660168379,40,REG,True
0.03162277660168379,50,ER,True
0.03162277660168379,50,ER,True
0.03162277660168379,50,ER,True
0.03162277660168379,50,ER,True
0.03162277660168379,50,ER,True
0.03162277660168379,50,ER,True
0.03162277660168379,50,ER,True
0.03162277660168379,50,ER,True
0.03162277660168379,50,ER,True
0.03162277660168379,50,ER,True
0.03162277660168379,50,BA,True
0.03162277660168379,50,BA,True
0.03162277660168379,50,BA,True
0.03162277660168379,50,BA,True
0.03162277660168379,50,BA,True
0.03162277660168379,50,BA,True
0.03162277660168379,50,BA,True
0.03162277660168379,50,BA,True
0.03162277660168379,50,BA,True
0.03162277660168379,50,BA,True
0.03162277660168379,50,REG,True
0.03162277660168379,50,REG,True
0.03162277660168379,50,REG,False
0.046415888336127774,4,ER,True
0.046415888336127774,4,ER,True
0.046415888336127774,4,ER,True
0.046415888336127774,4,ER,True
0.046415888336127774,4,ER,True
0.046415888336127774,4,ER,True
0.046415888336127774,4,ER,True
0.046415888336127774,4,ER,True
0.046415888336127774,4,ER,True
0.046415888336127774,4,ER,True
0.046415888336127774,4,BA,True
0.046415888336127774,4,BA,True
0.046415888336127774,4,BA,True
0.046415888336127774,4,BA,True
0.046415888336127774,4,BA,True
0.046415888336127774,4,BA,True
0.046415888336127774,4,BA,True
0.046415888336127774,4,BA,True
0.046415888336127774,4,BA,True
0.046415888336127774,4,BA,True
0.046415888336127774,4,REG,True
0.046415888336127774,10,ER,True
0.046415888336127774,10,ER,True
0.046415888336127774,10,ER,True
0.046415888336127774,10,ER,True
0.046415888336127774,10,ER,True
0.046415888336127774,10,ER,True
0.046415888336127774,10,ER,True
0.046415888336127774,10,ER,True
0.046415888336127774,10,ER,True
0.046415888336127774,10,ER,True
0.046415888336127774,10,BA,True
0.046415888336127774,10,BA,True
0.046415888336127774,10,BA,True
0.046415888336127774,10,BA,True
0.046415888336127774,10,BA,True
0.046415888336127774,10,BA,True
0.046415888336127774,10,BA,True
0.046415888336127774,10,BA,True
0.046415888336127774,10,BA,True
0.046415888336127774,10,BA,True
0.046415888336127774,10,REG,True
0.046415888336127774,10,REG,True
0.046415888336127774,20,ER,True
0.046415888336127774,20,ER,True
0.046415888336127774,20,ER,True
0.046415888336127774,20,ER,True
0.046415888336127774,20,ER,True
0.046415888336127774,20,ER,True
0.046415888336127774,20,ER,True
0.046415888336127774,20,ER,True
0.046415888336127774,20,ER,True
0.046415888336127774,20,ER,True
0.046415888336127774,20,BA,True
0.046415888336127774,20,BA,True
0.046415888336127774,20,BA,True
0.046415888336127774,20,BA,True
0.046415888336127774,20,BA,True
0.046415888336127774,20,BA,True
0.046415888336127774,20,BA,True
0.046415888336127774,20,BA,True
0.046415888336127774,20,BA,True
0.046415888336127774,20,BA,True
0.046415888336127774,20,REG,True
0.046415888336127774,20,REG,True
0.046415888336127774,20,REG,True
0.046415888336127774,30,ER,True
0.046415888336127774,30,ER,True
0.046415888336127774,30,ER,True
0.046415888336127774,30,ER,True
0.046415888336127774,30,ER,True
0.046415888336127774,30,ER,True
0.046415888336127774,30,ER,True
0.046415888336127774,30,ER,True
0.046415888336127774,30,ER,True
0.046415888336127774,30,ER,True
0.046415888336127774,30,BA,True
0.046415888336127774,30,BA,True
0.046415888336127774,30,BA,True
0.046415888336127774,30,BA,True
0.046415888336127774,30,BA,True
0.046415888336127774,30,BA,True
0.046415888336127774,30,BA,True
0.046415888336127774,30,BA,True
0.046415888336127774,30,BA,True
0.046415888336127774,30,BA,True
0.046415888336127774,30,REG,True
0.046415888336127774,30,REG,False
0.046415888336127774,30,REG,True
0.046415888336127774,40,ER,True
0.046415888336127774,40,ER,True
0.046415888336127774,40,ER,True
0.046415888336127774,40,ER,True
0.046415888336127774,40,ER,True
0.046415888336127774,40,ER,True
0.046415888336127774,40,ER,True
0.046415888336127774,40,ER,True
0.046415888336127774,40,ER,True
0.046415888336127774,40,ER,True
0.046415888336127774,40,BA,True
0.046415888336127774,40,BA,True
0.046415888336127774,40,BA,True
0.046415888336127774,40,BA,True
0.046415888336127774,40,BA,True
0.046415888336127774,40,BA,True
0.046415888336127774,40,BA,True
0.046415888336127774,40,BA,True
0.046415888336127774,40,BA,True
0.046415888336127774,40,BA,True
0.046415888336127774,40,REG,True
0.046415888336127774,40,REG,False
0.046415888336127774,40,REG,True
0.046415888336127774,50,ER,True
0.046415888336127774,50,ER,True
0.046415888336127774,50,ER,True
0.046415888336127774,50,ER,True
0.046415888336127774,50,ER,True
0.046415888336127774,50,ER,True
0.046415888336127774,50,ER,True
0.046415888336127774,50,ER,True
0.046415888336127774,50,ER,True
0.046415888336127774,50,ER,True
0.046415888336127774,50,BA,True
0.046415888336127774,50,BA,True
0.046415888336127774,50,BA,True
0.046415888336127774,50,BA,True
0.046415888336127774,50,BA,True
0.046415888336127774,50,BA,True
0.046415888336127774,50,BA,True
0.046415888336127774,50,BA,True
0.046415888336127774,50,BA,True
0.046415888336127774,50,BA,True
0.046415888336127774,50,REG,True
0.046415888336127774,50,REG,True
0.046415888336127774,50,REG,False
0.06812920690579612,4,ER,True
0.06812920690579612,4,ER,True
0.06812920690579612,4,ER,True
0.06812920690579612,4,ER,True
0.06812920690579612,4,ER,True
0.06812920690579612,4,ER,True
0.06812920690579612,4,ER,True
0.06812920690579612,4,ER,True
0.06812920690579612,4,ER,True
0.06812920690579612,4,ER,True
0.06812920690579612,4,BA,True
0.06812920690579612,4,BA,True
0.06812920690579612,4,BA,True
0.06812920690579612,4,BA,True
0.06812920690579612,4,BA,True
0.06812920690579612,4,BA,True
0.06812920690579612,4,BA,True
0.06812920690579612,4,BA,True
0.06812920690579612,4,BA,True
0.06812920690579612,4,BA,True
0.06812920690579612,4,REG,True
0.06812920690579612,10,ER,True
0.06812920690579612,10,ER,True
0.06812920690579612,10,ER,True
0.06812920690579612,10,ER,True
0.06812920690579612,10,ER,True
0.06812920690579612,10,ER,True
0.06812920690579612,10,ER,True
0.06812920690579612,10,ER,True
0.06812920690579612,10,ER,True
0.06812920690579612,10,ER,True
0.06812920690579612,10,BA,True
0.06812920690579612,10,BA,True
0.06812920690579612,10,BA,True
0.06812920690579612,10,BA,True
0.06812920690579612,10,BA,True
0.06812920690579612,10,BA,True
0.06812920690579612,10,BA,True
0.06812920690579612,10,BA,True
0.06812920690579612,10,BA,True
0.06812920690579612,10,BA,True
0.06812920690579612,10,REG,True
0.06812920690579612,10,REG,True
0.06812920690579612,20,ER,True
0.06812920690579612,20,ER,True
0.06812920690579612,20,ER,True
0.06812920690579612,20,ER,True
0.06812920690579612,20,ER,True
0.06812920690579612,20,ER,True
0.06812920690579612,20,ER,True
0.06812920690579612,20,ER,True
0.06812920690579612,20,ER,True
0.06812920690579612,20,ER,True
0.06812920690579612,20,BA,True
0.06812920690579612,20,BA,True
0.06812920690579612,20,BA,True
0.06812920690579612,20,BA,True
0.06812920690579612,20,BA,True
0.06812920690579612,20,BA,True
0.06812920690579612,20,BA,True
0.06812920690579612,20,BA,True
0.06812920690579612,20,BA,True
0.06812920690579612,20,BA,True
0.06812920690579612,20,REG,True
0.06812920690579612,20,REG,True
0.06812920690579612,20,REG,True
0.06812920690579612,30,ER,True
0.06812920690579612,30,ER,True
0.06812920690579612,30,ER,True
0.06812920690579612,30,ER,True
0.06812920690579612,30,ER,True
0.06812920690579612,30,ER,True
0.06812920690579612,30,ER,True
0.06812920690579612,30,ER,True
0.06812920690579612,30,ER,True
0.06812920690579612,30,ER,True
0.06812920690579612,30,BA,True
0.06812920690579612,30,BA,True
0.06812920690579612,30,BA,True
0.06812920690579612,30,BA,True
0.06812920690579612,30,BA,True
0.06812920690579612,30,BA,True
0.06812920690579612,30,BA,True
0.06812920690579612,30,BA,True
0.06812920690579612,30,BA,True
0.06812920690579612,30,BA,True
0.06812920690579612,30,REG,True
0.06812920690579612,30,REG,False
0.06812920690579612,30,REG,True
0.06812920690579612,40,ER,True
0.06812920690579612,40,ER,True
0.06812920690579612,40,ER,True
0.06812920690579612,40,ER,True
0.06812920690579612,40,ER,True
0.06812920690579612,40,ER,True
0.06812920690579612,40,ER,True
0.06812920690579612,40,ER,True
0.06812920690579612,40,ER,True
0.06812920690579612,40,ER,True
0.06812920690579612,40,BA,True
0.06812920690579612,40,BA,True
0.06812920690579612,40,BA,True
0.06812920690579612,40,BA,True
0.06812920690579612,40,BA,True
0.06812920690579612,40,BA,True
0.06812920690579612,40,BA,True
0.06812920690579612,40,BA,True
0.06812920690579612,40,BA,True
0.06812920690579612,40,BA,True
0.06812920690579612,40,REG,True
0.06812920690579612,40,REG,False
0.06812920690579612,40,REG,True
0.06812920690579612,50,ER,True
0.06812920690579612,50,ER,True
0.06812920690579612,50,ER,True
0.06812920690579612,50,ER,True
0.06812920690579612,50,ER,True
0.06812920690579612,50,ER,True
0.06812920690579612,50,ER,True
0.06812920690579612,50,ER,True
0.06812920690579612,50,ER,True
0.06812920690579612,50,ER,True
0.06812920690579612,50,BA,True
0.06812920690579612,50,BA,True
0.06812920690579612,50,BA,True
0.06812920690579612,50,BA,True
0.06812920690579612,50,BA,True
0.06812920690579612,50,BA,True
0.06812920690579612,50,BA,True
0.06812920690579612,50,BA,True
0.06812920690579612,50,BA,True
0.06812920690579612,50,BA,True
0.06812920690579612,50,REG,True
0.06812920690579612,50,REG,True
0.06812920690579612,50,REG,False
0.1,4,ER,True
0.1,4,ER,True
0.1,4,ER,True
0.1,4,ER,True
0.1,4,ER,True
0.1,4,ER,True
0.1,4,ER,True
0.1,4,ER,True
0.1,4,ER,True
0.1,4,ER,True
0.1,4,BA,True
0.1,4,BA,True
0.1,4,BA,True
0.1,4,BA,True
0.1,4,BA,True
0.1,4,BA,True
0.1,4,BA,True
0.1,4,BA,True
0.1,4,BA,True
0.1,4,BA,True
0.1,4,REG,True
0.1,10,ER,True
0.1,10,ER,True
0.1,10,ER,True
0.1,10,ER,True
0.1,10,ER,True
0.1,10,ER,True
0.1,10,ER,True
0.1,10,ER,True
0.1,10,ER,True
0.1,10,ER,True
0.1,10,BA,True
0.1,10,BA,True
0.1,10,BA,True
0.1,10,BA,True
0.1,10,BA,True
0.1,10,BA,True
0.1,10,BA,True
0.1,10,BA,True
0.1,10,BA,True
0.1,10,BA,True
0.1,10,REG,True
0.1,10,REG,True
0.1,20,ER,True
0.1,20,ER,True
0.1,20,ER,True
0.1,20,ER,True
0.1,20,ER,True
0.1,20,ER,True
0.1,20,ER,True
0.1,20,ER,True
0.1,20,ER,True
0.1,20,ER,True
0.1,20,BA,True
0.1,20,BA,True
0.1,20,BA,True
0.1,20,BA,True
0.1,20,BA,True
0.1,20,BA,True
0.1,20,BA,True
0.1,20,BA,True
0.1,20,BA,True
0.1,20,BA,True
0.1,20,REG,True
0.1,20,REG,True
0.1,20,REG,True
0.1,30,ER,True
0.1,30,ER,True
0.1,30,ER,True
0.1,30,ER,True
0.1,30,ER,True
0.1,30,ER,True
0.1,30,ER,True
0.1,30,ER,True
0.1,30,ER,True
0.1,30,ER,True
0.1,30,BA,True
0.1,30,BA,True
0.1,30,BA,True
0.1,30,BA,True
0.1,30,BA,True
0.1,30,BA,True
0.1,30,BA,True
0.1,30,BA,True
0.1,30,BA,True
0.1,30,BA,True
0.1,30,REG,True
0.1,30,REG,False
0.1,30,REG,True
0.1,40,ER,True
0.1,40,ER,True
0.1,40,ER,True
0.1,40,ER,True
0.1,40,ER,True
0.1,40,ER,True
0.1,40,ER,True
0.1,40,ER,True
0.1,40,ER,True
0.1,40,ER,True
0.1,40,BA,True
0.1,40,BA,True
0.1,40,BA,True
0.1,40,BA,True
0.1,40,BA,True
0.1,40,BA,True
0.1,40,BA,True
0.1,40,BA,True
0.1,40,BA,True
0.1,40,BA,True
0.1,40,REG,True
0.1,40,REG,False
0.1,40,REG,True
0.1,50,ER,True
0.1,50,ER,True
0.1,50,ER,True
0.1,50,ER,True
0.1,50,ER,True
0.1,50,ER,True
0.1,50,ER,True
0.1,50,ER,True
0.1,50,ER,True
0.1,50,ER,True
0.1,50,BA,True
0.1,50,BA,True
0.1,50,BA,True
0.1,50,BA,True
0.1,50,BA,True
0.1,50,BA,True
0.1,50,BA,True
0.1,50,BA,True
0.1,50,BA,True
0.1,50,BA,True
0.1,50,REG,True
0.1,50,REG,True
0.1,50,REG,False
0.1467799267622069,4,ER,True
0.1467799267622069,4,ER,True
0.1467799267622069,4,ER,True
0.1467799267622069,4,ER,True
0.1467799267622069,4,ER,True
0.1467799267622069,4,ER,True
0.1467799267622069,4,ER,True
0.1467799267622069,4,ER,True
0.1467799267622069,4,ER,True
0.1467799267622069,4,ER,True
0.1467799267622069,4,BA,True
0.1467799267622069,4,BA,True
0.1467799267622069,4,BA,True
0.1467799267622069,4,BA,True
0.1467799267622069,4,BA,True
0.1467799267622069,4,BA,True
0.1467799267622069,4,BA,True
0.1467799267622069,4,BA,True
0.1467799267622069,4,BA,True
0.1467799267622069,4,BA,True
0.1467799267622069,4,REG,True
0.1467799267622069,10,ER,True
0.1467799267622069,10,ER,True
0.1467799267622069,10,ER,True
0.1467799267622069,10,ER,True
0.1467799267622069,10,ER,True
0.1467799267622069,10,ER,True
0.1467799267622069,10,ER,True
0.1467799267622069,10,ER,True
0.1467799267622069,10,ER,True
0.1467799267622069,10,ER,True
0.1467799267622069,10,BA,True
0.1467799267622069,10,BA,True
0.1467799267622069,10,BA,True
0.1467799267622069,10,BA,True
0.1467799267622069,10,BA,True
0.1467799267622069,10,BA,True
0.1467799267622069,10,BA,True
0.1467799267622069,10,BA,True
0.1467799267622069,10,BA,True
0.1467799267622069,10,BA,True
0.1467799267622069,10,REG,True
0.1467799267622069,10,REG,True
0.1467799267622069,20,ER,True
0.1467799267622069,20,ER,True
0.1467799267622069,20,ER,True
0.1467799267622069,20,ER,True
0.1467799267622069,20,ER,True
0.1467799267622069,20,ER,True
0.1467799267622069,20,ER,True
0.1467799267622069,20,ER,True
0.1467799267622069,20,ER,True
0.1467799267622069,20,ER,True
0.1467799267622069,20,BA,True
0.1467799267622069,20,BA,True
0.1467799267622069,20,BA,True
0.1467799267622069,20,BA,True
0.1467799267622069,20,BA,True
0.1467799267622069,20,BA,True
0.1467799267622069,20,BA,True
0.1467799267622069,20,BA,True
0.1467799267622069,20,BA,True
0.1467799267622069,20,BA,True
0.1467799267622069,20,REG,True
0.1467799267622069,20,REG,True
0.1467799267622069,20,REG,True
0.1467799267622069,30,ER,True
0.1467799267622069,30,ER,True
0.1467799267622069,30,ER,True
0.1467799267622069,30,ER,True
0.1467799267622069,30,ER,True
0.1467799267622069,30,ER,True
0.1467799267622069,30,ER,True
0.1467799267622069,30,ER,True
0.1467799267622069,30,ER,True
0.1467799267622069,30,ER,True
0.1467799267622069,30,BA,True
0.1467799267622069,30,BA,True
0.1467799267622069,30,BA,True
0.1467799267622069,30,BA,True
0.1467799267622069,30,BA,True
0.1467799267622069,30,BA,True
0.1467799267622069,30,BA,True
0.1467799267622069,30,BA,True
0.1467799267622069,30,BA,True
0.1467799267622069,30,BA,True
0.1467799267622069,30,REG,True
0.1467799267622069,30,REG,False
0.1467799267622069,30,REG,True
0.1467799267622069,40,ER,True
0.1467799267622069,40,ER,True
0.1467799267622069,40,ER,True
0.1467799267622069,40,ER,True
0.1467799267622069,40,ER,True
